대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
programming-languages,SAP ABAP,"SAP ABAP für Anfänger 3: Kontrollstrukturen, Modularisierung",초급자,"₩19,000","₩25,000",2.5시간 주문형 동영상,"배울 내용
Erste ABAP Programme professionell selbst zu erstellen
Erweitern des eigenen SAP Skillsets
Einen Job im SAP Umfeld
Erweiterte, informationshaltige und interessante Videolektionen
Spaß am Programmieren mit ABAP",독일어,https://www.udemy.com/course/sap-abap-kompendium-teil-3/
programming-languages,Python,[2023] Kurs Python 3 od podstaw,초급자,"₩19,000","₩25,000",23.5시간 주문형 동영상,"배울 내용
Poznasz jeden z najpopularniejszych języków programowania od absolutnych podstaw do również średnio zaawansowanych zagadnień
Nauczysz się czym są zmienne jak łańcuchy znaków, typy liczbowe, listy, słowniki, krotki, zbiory oraz operacje na nich za pomocą funkcji i konwersji
Wykorzystasz operatory do operacji na zmiennych, instrukcje warunkowe do sterowania programem, pętle oraz własne funkcje
Zastosujesz wyrażenia Lambda w swoich programach
Obsługi plików, odczytu i zapisu plików tekstowych, binarnych, serializacji i deserializaji obiektów
Programowania obiektowego: klas, obiektów, konstruktory, destruktory, metody, atrybuty, statyczne zmienne, DocString, dziedziczenia, getterów, setterów
더 보기",폴란드어,https://www.udemy.com/course/kurs-python-od-podstaw-dla-poczatkujacych-od-zera-do-mastera/
programming-languages,Excel VBA,VBA - La Guida Completa,모든 수준,"₩19,000","₩25,000",22.5시간 주문형 동영상,"배울 내용
Programmazione VBA
OOP: Programmazione ad Oggetti
Metodi e Proprietà di un Oggetto
I costrutti VBA: With - End With | For Each - Next
Esecuzione del Codice: If - Then | GoTo | Select Case
Loops: For - Next | Do - While | Do - Until
Variabili - Variabili Oggetto - Array
Subroutine e Function
Gestione degli Errori
Eventi: Workbook - Worksheet - Application - Non associati
Tecniche VBA
Pivot in VBA
더 보기",이탈리아어,https://www.udemy.com/course/vba-la-guida-completa/
programming-languages,Design Patterns (software),デザインパターン１：デザインパターンを学ぶ準備とクラス図とファサードパターン【C#】,중급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
デザインパターンの必要性を理解できる
手続き型プログラミングとオブジェクト指向型プログラミングの違いを理解できる
UMLのクラス図の書き方を理解できる
Facadeパターンを理解できる",일본어,https://www.udemy.com/course/design01/
programming-languages,C# (programming language),.NET Core 3.0 & C# 7 Backend Frontend Geliştirici Kursu - 4,모든 수준,"₩19,000","₩25,000",1.5시간 주문형 동영상,"배울 내용
AOP ve Cross Cutting altyapılarını anlayacaksınız
Backend seviyesinde Exception Handling yapacaksınız
FrontEnd seviyesi için global Exception Handling yapacaksınız
AOP - ExceptionLogAspect yazacaksınız
Kaliteli ve sürdürülebilir iş kuralı yazacaksınız",터키어,https://www.udemy.com/course/net-core-csharp-kursu-4/
programming-languages,Typescript,Полный курс по современному TypeScript,중급자,"₩17,000","₩79,000",20시간 주문형 동영상,"배울 내용
Узнаете зачем нужен TypeScript и почему он так популярен
Узнаете основные концепции и принципы TypeScript, от самых простых до самых сложных
Научитесь правильно типизировать код, без последствий в будущем
Научитесь думать типами, а не просто так ставить их
Получите ответ на вопрос: ""А стоит ли мне включать TS в свой проект?""
Закрепите все знания о типах на практике",러시아어,https://www.udemy.com/course/modern_typescript/
programming-languages,Software Development,Aprenda a criar um sistema em delphi do início ao fim,초급자,"₩19,000","₩25,000",16.5시간 주문형 동영상,"배울 내용
Criar um sistema de vendas básico do início ao fim",포르투갈어,https://www.udemy.com/course/aprenda-delphi/
programming-languages,STM32,STM32F4 Discovery Kartı İle Arm Programlama Dersleri,모든 수준,"₩30,000",,43.5시간 주문형 동영상,"배울 내용
Atollic ile Stm32f4 programlama
Gömülü Sistem Tasarımı
Elektronik Projeler
Peripheral Kütüphaneleri
Register Kodlama Mantığı
Hal Kütüphaneleri
Stm32CubeMx kullanımı
StmStudio Kullanımı
Termitte kullanımı
ARM Programlama Becerisi
Robotik Projeler
Çevre Birimler
ARM Mimarisi
Cortex M4
Yazılım İle Donanıma Erişim",터키어,https://www.udemy.com/course/stm32f4-discovery-kart-ile-arm-dersleri/
programming-languages,Blockchain,Blockchain: Comprende Bitcoin y desarrolla tu Criptomoneda,모든 수준,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Comprender los principios técnicos de Blockchain
Crear tu propia implementación de Blockchain
Desarrollar una criptomoneda con tu Blockchain
Crear un servicio HTTP para utilizar tu Blockchain
Crear una red P2P con multiples nodos
Implementar el algoritmo Proof-of-Work
Crear un sistema de transacciones para tu criptomoneda.
Crear un sistema de mineria para tu criptomoneda",스페인어,https://www.udemy.com/course/aprende-blockchain/
programming-languages,PLC,Programação CLP e IHM Rockwell Atualizado 2021,초급자,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Entenda como um Controlador Lógico Programável funciona.
Compreenda diagramas escritos na Linguagem Ladder.
Crie lógicas de programação para CLP.
Faça projetos de Automação Industrial com CLP.
Familiarizar-se com a ferramenta da Rockwell o Studio 5000",포르투갈어,https://www.udemy.com/course/programacao-clp-e-ihm-rockwell-atualizado-2021/
programming-languages,Object Oriented Design,オブジェクト指向の原則２：リスコフの置換原則と継承以外の解決方法,중급자,"₩17,000","₩23,000",3.5시간 주문형 동영상,"배울 내용
リスコフの置換原則を理解する
継承のガイドラインを理解する
似てるから継承するという誤りを理解する
継承以外の解決方法アイデア１～４を理解する
似てるから共通化するという誤りを理解する",일본어,https://www.udemy.com/course/objectfive2/
programming-languages,Java,[2023] Java od podstaw - zbuduj własne aplikacje!,모든 수준,"₩19,000","₩25,000",44.5시간 주문형 동영상,"배울 내용
Tworzenia aplikacji w Java od podstaw w kursie z 44h materiału video, poznasz czym jest środowisko programistyczne IDE, kompilator
Instrukcje warunkowe, pętle, tablice, operatory, metody, rzutowanie
Programowanie obiektowe: klasy w tym abstrakcyjne, interfejsy, konstruktory, polimorfizm, wyjątki
Zapisywanie i odczyt danych/plików dzięki strumieniom wejścia i wyjścia, serializacja danych
Obsługa sieci, pobieranie stron internetowych, danych z usług sieciowych w formacie JSON, stworzenie własnego prostego serwera
Programowanie wielowątkowe, synchronizacja wątków
더 보기",폴란드어,https://www.udemy.com/course/kurs-java-od-podstaw-od-zera-do-mastera-zbuduj-wlasne-aplikacje/
programming-languages,Blockchain,現役シリコンバレーエンジニアが教えるGoで始めるスクラッチからのブロックチェーン開発入門,중급자,"₩20,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
ブロックチェーンの仕組みを理解することができます。
Goを使ったブロックチェーンの基本となる開発を学べます。
ブロックチェーンのトランザクションの認証を理解することできます。
ブロックチェーンを繋げるハッシュの仕組みができます。
プロックチェーンのマイニングでのナンスを導き出すコンセンサスアルゴリズムが理解できます。
ブロックチェーンの分散された合意形成のコンセンサスの仕組みが理解できます。
仮想通貨の送受信の仕組みが理解できます。",일본어,https://www.udemy.com/course/go-blockchain/
programming-languages,C# (programming language),Sistema de ventas en 3 capas en C# & MySQL y SQL full stack,모든 수준,"₩19,000","₩25,000",52.5시간 주문형 동영상,"배울 내용
Desarrollaremos el sistema de ventas desde cero con su interfaz y funcionamiento
Se creara el proyecto usando la estructura de programacion en tres capas en C#
Aprenderás a crear un sistema punto de ventas utilizando el lenguaje de programacion en C#
Tendras los conocimientos básicos para poder desarrollar tu propio sistema punto de venta
Aprenderás a realizar mantenimientos de datos de los gestores de base de datos de MySQL y SQL Server
Se utilizara la librería linq2db para conectarnos a los servidor y poder crear transacciones para administras los datos en las tablas de base de datos",스페인어,https://www.udemy.com/course/como-crear-un-sistema-punto-de-ventas-en-c-sharp/
programming-languages,C (programming language),C प्रोग्रामिंग Language,중급자,"₩19,000","₩25,000",13.5시간 주문형 동영상,"배울 내용
C प्रोग्रामिंग लैंग्वेज के मूल सिद्धांतों को समझें
दुनिया में सबसे लोकप्रिय, व्यापक रूप से इस्तेमाल की जाने वाली भाषाओं में से एक जानें
Understand the variables, data types, functions, pointers, etc.
उस मूल भाषा को समझें जिस पर अधिकांश आधुनिक भाषाएं आधारित हैं
अपनी पहली सी भाषा आधारित परियोजना बनाएं
सिस्टम / हार्डवेयर प्रोग्रामिंग के लिए उपयुक्त है
उद्योगों में प्रोग्रामिंग पदों के लिए खुद को अधिक कुशल बनाएं
इस कोर्स के अंत में, आप प्रोग्रामिंग का उपयोग करके विभिन्न समस्याओं को हल करते हुए, अपने एल्गोरिथ्म को लिखते हुए अपने प्रोग्राम बना पाएंगे।
बुनियादी कार्यक्रमों से उन्नत स्तर सी भाषा कोड तक लिखने के लिए
सी भाषा के बारे में पूर्ण प्रकटीकरण के आधार पर 101 व्याख्यान का एक पूरा पैकेज",Hindi,https://www.udemy.com/course/c-programming-language-it/
programming-languages,C# (programming language),Паттерны проектирования C# и .NET,중급자,"₩19,000","₩25,000",13.5시간 주문형 동영상,"배울 내용
Находить и применять паттерны проектирования
Рефакторить решения к использованию паттернов
Оценивать применимость и полезность паттернов
Повысить навыки програмирования и дизайна архитектуры",러시아어,https://www.udemy.com/course/designpatternsru/
programming-languages,Excel VBA,Makro(VBA) İnternet İşlemleri | Veri Çekme/Gönderme-Selenium,모든 수준,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Makro yazarak, Chrome aracılığı ile İnternet'ten veri çekmeyi öğreneceksiniz.
Excel sayfası içindeki verileri Makro yazarak Chrome üzerinden İnternet'e gönderebileceksiniz.
İnternet'ten otomatik ve zamanlı bilgiler alabileceksiniz.
Selenium Basic kodlarını anlayacaksınız.
HTML ve CSS yöntemlerine ait temel etiketleri ve bilgileri edineceksiniz.
Kurum içi ya da Global tüm Web sayfalarına otomatik giriş(login) yapabileceksiniz.",터키어,https://www.udemy.com/course/makro-ile-internetten-veri-cekmek/
programming-languages,C# (programming language),Desenvolvimento de Sistemas com C#,모든 수준,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Criar sistemas com C#",포르투갈어,https://www.udemy.com/course/desenvolvimento-de-sistemas-com-csharp/
programming-languages,C (programming language),Introducción a la Programación con el Lenguaje C desde Cero.,초급자,"₩17,000","₩23,000",11시간 주문형 동영상,"배울 내용
Programación básica en C.
Punteros y arrays
Tipo de variables
Entrada y salida de datos
Operadores y expresiones
Estructuras condicionales
Bucles
Funciones
Arreglos y cadenas
Entradas y uniones
Apuntadores
Manejo de archivos",스페인어,https://www.udemy.com/course/introduccion-a-la-programacion-lenguaje-c-desde-cero/
programming-languages,OutSystems,OutSystems Reactive para Iniciantes,초급자,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
O que é OutSystems e a comunidade OutSystems
Como criar uma aplicação web em OutSystems desde a modelação de dados até à implementação das telas
Desenvolvimento de aplicações low code
Como criar uma aplicação em OutSystems reactive web
Como fazer debug e monitorizar as aplicações utilizando as ferramentas da plataforma",포르투갈어,https://www.udemy.com/course/outsystems-reactive-para-iniciantes/
programming-languages,C++ (programming language),Aprendendo a programar em C++,모든 수준,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Compreender os conceitos da programação orientada a objetos.
Criar suas próprias aplicações básicas em C++.
Obter conhecimentos em C++ que são essenciais para futuramente você desenvolver aplicações mais sofisticas e com interface gráfica do usuário em C++.",포르투갈어,https://www.udemy.com/course/aprendendo-a-programar-em-c-plus-plus/
programming-languages,Python,Python | Sıfırdan İleri Seviyeye Yazılım Kursu | 2023 | 30S,모든 수준,"₩19,000","₩25,000",30.5시간 주문형 동영상,"배울 내용
Bu kursa katılarak Python dilini,gerçekten ANLAYARAK öğreneceksiniz.
Hiçbir ön bilgi sahibi olmadan PROGRAMLAMANIN mantığını kavramış olacaksınız.
Devamlı güncellenen bu kursta durmadan yeni modüller öğreneceksiniz.
Python dilinin en ince detaylarını öğreneceksiniz.",터키어,https://www.udemy.com/course/sfrdan-ileri-seviyeye-python-dersleri-2021/
programming-languages,C# (programming language),Programando en C# 10 - De Principiante a Profesional,초급자,"₩17,000","₩23,000",20.5시간 주문형 동영상,"배울 내용
Aprender a desarrollar programas con C#
Utilizar clases para centralizar datos y comportamiento
Conectarse a una base de datos y ejecutar procedimientos almacenados desde C#
Características nuevas de versiones recientes de C#",스페인어,https://www.udemy.com/course/programando-en-csharp-de-principiante-a-profesional/
programming-languages,Visual Studio,Curso de Visual Studio 2019 - Desenvolvimento Front End,초급자,"₩19,000","₩25,000",6시간 주문형 동영상,"배울 내용
Utilizar a plataforma do visual studio e desenvolver sistemas com visual basic",포르투갈어,https://www.udemy.com/course/curso-de-visual-studio-2019-desenvolvimento-front-end/
programming-languages,Unit Testing,"Testy jednostkowe - JUnit 5, Mockito 2, TDD",초급자,"₩19,000","₩25,000",6시간 주문형 동영상,"배울 내용
Jak tworzyć dobre testy jednostkowe.
Jak korzystać z asercji i pracować z frameworkiem JUnit 5.
Jak korzystać z mocków i pracować z frameworkiem Mockito 2.
Jak stosować zasady FIRST oraz CORRECT.
Jak pracować w metodyce Test Driven Development.
Jak używać metryki Code Coverage.",폴란드어,https://www.udemy.com/course/testy-jednostkowe/
programming-languages,Node.Js,Aplicações web na prática com Javascript e Node.js,모든 수준,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Desenvolver servidores RESTful utilizando Nodejs e MySQL
Criar Single Page Applications para efetuar as operações de acesso a um servidor REST Nodejs
Entender conceitos de manipulação de DOM com Vanilla Javascript ES6
Aprender a configurar e utilizar o framework de rotas Restify
Realizar chamadas Ajax utilizando a biblioteca Axios",포르투갈어,https://www.udemy.com/course/aplicacoes-web-na-pratica-javascript-nodejs/
programming-languages,C++ (programming language),Lập trình Hướng đối tượng với C++ cơ bản đến nâng cao,모든 수준,"₩19,000","₩25,000",12시간 주문형 동영상,"배울 내용
Khóa học hướng dẫn lập trình hướng đối tượng từ cơ bản đến nâng cao
Áp dụng và hiểu rõ lập trình hướng đối tượng trên C++",Vietnamese,https://www.udemy.com/course/lap-trinh-huong-doi-tuong-c-co-ban-den-nang-cao/
programming-languages,Oracle SQL,"Oracle SQL, Sıfırdan İleri Düzeye, Programlama ve Referans",모든 수준,"₩19,000","₩25,000",7시간 주문형 동영상,"배울 내용
İlk dersten itibaren kod yazmaya başlayacaksınız.
SQL Developer, Sqlplus, Sql*Plus8.0 araçlarını etkin kullanabileceksiniz.
SEN (You) + SQL > SELECT Count(All DataBases) FROM DUAL; :-))
Detaylarda boğulmadan doğrudan SQL'in içine gireceksiniz.
Özgün bir şekilde yazmış olduğum ders notlarına (kitap formatında 160 sayfa pdf) sahip olacaksınız. (Turkçe& English)
*** ""Öğrenciyim"", ""Yeni Mezunum"", ""Maddi Durumum İyi Değil"" diyorsanız bana mail yazınız. Gereği Yapılır ***
Sql*Plus8.0 ile anlattıklarımı Sql*Plus ve Sql Developer ile de yapabilirsiniz.",터키어,https://www.udemy.com/course/oracle-sql-sfrdan-ileri-duzeye-programlama-ve-referans/
programming-languages,Chatbot,Web API とスクレイピングを学びながらGoogle Apps Script で簡単にできるLINE BOT,모든 수준,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
LINE BOTの基本的な機能と開発方法
Google Apps Script(GAS)
JavaScript
スクレイピング
Web API
外部サービスとの連携
リッチメニューで文字を打たずにボタン操作
LINEでユーザー情報を取得",일본어,https://www.udemy.com/course/web-api-scraping-gas-linebot-tsfcm/
programming-languages,Programming Fundamentals,Introducción a la programación (+90 ejercicios propuestos),초급자,"₩19,000","₩25,000",9시간 주문형 동영상,"배울 내용
Entender, analizar y diseñar algoritmos para solucionar problemas.",스페인어,https://www.udemy.com/course/introduccion-a-la-programacion-90-ejercicios-propuestos/
programming-languages,C# (programming language),.NET 技術講座：打造堅固耐用的 C# 程式碼,모든 수준,"₩35,000",,1.5시간 주문형 동영상,"배울 내용
認識 SOLID 物件導向程式設計原則
了解物件導向程式設計可帶來的效益",Traditional Chinese,https://www.udemy.com/course/solid-csharp/
programming-languages,C++ (programming language),C++ Essencial: Aprenda a Programar PASSO a PASSO!,모든 수준,"₩19,000","₩25,000",13.5시간 주문형 동영상,"배울 내용
Fundamentos da Liguagem C++
Orientação a objetos
Funções
Array
Vector
Referência
Ponteiro
Lógica de programação
Anatomia do código
Entradas e saídas
Tipos de Dados
Operadores
Estruturas de controle
Classes
Métodos
Herança
Polimorfirmo
Encapsulamento
더 보기",포르투갈어,https://www.udemy.com/course/cpp-essencial/
programming-languages,Design Patterns (software),Wzorce Projektowe (Design Patterns),모든 수준,,,5.5시간 주문형 동영상,"배울 내용
Jak wyjaśnić ideę i działanie Wzorców Projektowych.
Jak odpowiednio dobrać rozwiązanie do problemu.
Jakie są uniwersalne i sprawdzone rozwiązania na wiele często spotykanych problemów.
Po ukończeniu tego kursu będziesz lepszym programistą!
Jak w praktyce zastosować przedstawione Wzorce Projektowe.",폴란드어,https://www.udemy.com/course/wzorce-projektowe/
programming-languages,PL/SQL,Il Linguaggio PL/SQL di Oracle - Da Zero a Esperto,중급자,,,10.5시간 주문형 동영상,"배울 내용
Creare i blocchi anonimi in PL/SQL
Imparare ad usare le Espressioni Condizionali (IF,THEN,CASE)
Imparare ad usare i Cicli (FOR, WHILE)
Imparare a creare una efficiente Gestione delle Eccezioni
Imparare ad usare i Cursori
Creare ed usare le Procedure (Stored Procedure)
Creare ed usare le Funzioni (Functions)
Creare ed usare i Trigger
Creare codice modulare con i Package
Utilizzare i programmi PL/SQL con Spring Boot",이탈리아어,https://www.udemy.com/course/il-linguaggio-plsql-di-oracle-da-zero-a-esperto/
programming-languages,Java,Java ile Programlamaya Giriş 2,초급자,"₩26,000",,19.5시간 주문형 동영상,"배울 내용
Eğitim sonucunda her programlama dilinde bulunan, modern programlama dillerinin yapısını oluşturan; değişken tanımlama, operatörler, if, switch, gibi birçok temel kavram ve daha fazlası detaylı bir şekilde öğrenilecektir.",터키어,https://www.udemy.com/course/java-ile-programlamaya-giris-2/
programming-languages,Python,Python do ZERO à Programação Orientada a Objetos,모든 수준,"₩19,000","₩25,000",16시간 주문형 동영상,"배울 내용
Programação em Python.
Programação Estruturada e Orientada a Objetos.
Python do básico ao avançado.",포르투갈어,https://www.udemy.com/course/python-do-zero-a-poo/
programming-languages,C (programming language),Aprende a programar en C de cero a avanzado con prácticas,모든 수준,"₩19,000","₩25,000",9시간 주문형 동영상,"배울 내용
Conocer los fundamentos de C: sintaxis, tipos de datos, operadores,...
Dominar las estructuras de control alternativas y repetitivas.
Manejar estructuras de datos complejos como cadenas, vectores o registros.
Usar funciones y dominar la biblioteca estándar de C.
Dominar el uso de punteros y entender el manejo de la memoria en C.
Resolver problemas mediante programas codificados en C.
Manejar ficheros en modo lectura y/o escritura.
Desarrollar software que maneja memoria de forma dinámica empleando los mecanismos que proporciona el lenguaje C.",스페인어,https://www.udemy.com/course/aprende-c-con-ejercicios-practicos/
programming-languages,Typescript,Dominando TypeScript,중급자,"₩19,000","₩25,000",14시간 주문형 동영상,"배울 내용
Entenda o que é o TypeScript e como usá-lo no dia a dia
Escrever código JavaScript utilizando o Superset TypeScript, escrevendo numa linguagem fortemente tipada e estará preparado para aprender Angular 2
Conheça as boas práticas de programação ao utilizar TypeScript",포르투갈어,https://www.udemy.com/course/curso-online-typescript/
programming-languages,Java,Sistema de ventas profesional Java & MySQL y SQL full stack,모든 수준,"₩19,000","₩25,000",54.5시간 주문형 동영상,"배울 내용
Desarrollaremos el sistema de ventas desde cero con su interfaz y funcionamiento
Aprenderás a crear un sistema punto de ventas utilizando el lenguaje de programacion en Java
Tendras los conocimientos básicos para poder desarrollar tu propio sistema punto de venta
Aprenderás a realizar mantenimientos de datos de los gestores de base de datos de MySQL y SQL Server
Se implementara la expresión lambda en Java para realizar las consultas a la base de datos con colecciones de datos
Usaremos la programacion orientada a objecto para crear la lógica del sistema",스페인어,https://www.udemy.com/course/como-crear-un-sistema-punto-de-ventas-en-java/
programming-languages,C# (programming language),C# İle Sıfırdan Barkodlu Satış Programı Yapımı,중급자,"₩19,000","₩25,000",25시간 주문형 동영상,"배울 내용
C# İle Sıfırdan Barkodlu Satış Programı geliştirme
Visual Studio'da Nesneleri Etkin Kullanma
C#'da Form Tasarımı
C# Özel Nesneler Oluşturma (textbox, button, label vb.)
C# Private - Public Metod Kullanımı
C# Class Kullanımı
Entity Framework
SqlLocalDb Veritabanı Oluşturma/Kullanma
DateBase First Yöntemi İle Model Oluşturma
Veritabanı İçin Tablolar Oluşturma/Kullanma
Lambda Fonksiyonlarını Kullanma (Veritabanı tablo işlemleri için)
Veritabanı Backup/Restore
더 보기",터키어,https://www.udemy.com/course/c-ile-sifirdan-barkodlu-satis-program-yapimi/
programming-languages,Java,Die komplette Java 11 Masterclass -von 0 auf 100 in 6 Wochen,초급자,"₩19,000","₩25,000",17.5시간 주문형 동영상,"배울 내용
Die wichtigsten Java-Skills um einen Job als Java Entwickler zu bekommen
Best-Practices der Java Softwareentwicklung von einem professionellen Java-Entwickler
Die Beherrschung der neusten Version von Java (Version 11)
Tiefgründiges Verständnis der Grundlagen- und Erweiterten Java Entwicklung
Schreiben von gut gestaltetem und professionellem Java Code
Wie man mit dem Programm IntelliJ arbeitet
Objektorientierte Programmierung: Klassen, Objekte, Polymorphie, Vererbung und vieles mehr
JavaFX um tolle grafische Benutzeroberflächen zu erstellen",독일어,https://www.udemy.com/course/java-11-masterclass/
programming-languages,Kotlin,Pemrograman Kotlin : Pemula sampai Mahir,모든 수준,"₩19,000","₩25,000",30.5시간 주문형 동영상,"배울 내용
Pemrograman Kotlin
Kotlin Object Oriented Programming
Kotlin Generic
Kotlin Collection
Gradle
Kotlin Unit Test
Gradle
Kotlin Coroutines",Indonesian,https://www.udemy.com/course/pemrograman-kotlin-pemula-sampai-mahir/
programming-languages,Java,來杯Java吧! 2023 Java 入門到精通課程,모든 수준,"₩17,000","₩69,000",27.5시간 주문형 동영상,"배울 내용
認識8個Java當中的原始資料型態，以及每種資料型態的使用時機與語法
使用Java內建的String、Array、ArrayList等物件
學習並且應用Java物件導向的程式設計語法
學習製作Java桌面應用程式與遊戲
認識物件導向的三大要素：Polymorphism(多型), Inheritance(繼承), Encapsulation(封裝)
學習Abstract Class以及Interface，以及使用KeyListener與MouseListener
認識Method Override, Method Overloading, Method Chaining三種比較與使用時機
了解NullPointerException、Concurrent Modification Exception 問題處理流程與方法
了解JVM概念，並學習Memory Leak (記憶體洩漏)與Java Garbage Collector
製作Java遊戲，並且在多個作業系統執行
더 보기",Traditional Chinese,https://www.udemy.com/course/java-master-chinese/
programming-languages,Software Engineering,Dein Einstieg in Node.js: Professionell und komplett,초급자,"₩19,000","₩25,000",9.5시간 주문형 동영상,"배울 내용
Komplexe Node-Anwendungen für Web oder Kommandozeile entwickeln
REST-APIs mit Node erstellen
APIs anfragen
SQL-Datenbanken mittels Node abfragen
Asynchrone Programmierung mit Callbacks, Promises und async/await
Sprachstandards ES6/ES2015 und aufwärts
Nützliche Programmiertools, um die Produktivität zu steigern
Anwendungen mittels Umgebungsvariablen konfigurieren
Das Express-Framework für Webanwendungen oder APIs nutzen
Eine Anwendung in einem Cloud-Dienst laufen lassen",독일어,https://www.udemy.com/course/node-js-professionell-und-komplett/
programming-languages,Python,Python Dersleri: Sıfırdan İleri Seviyeye Temel Eğitim,초급자,"₩19,000","₩25,000",16시간 주문형 동영상,"배울 내용
Python Programlama Dilinin Temelleri
Sıfırdan Programlamaya Başlamak İsteyenler İçin Temelden İleri Seviyeye Python
Veri Bilimi ve Makine Öğrenmesi'ne zemin hazırlayacak temel Python Programlaması",터키어,https://www.udemy.com/course/python-dersleri-veri-bilimi-ve-makine-ogrenmesine-hazirlik/
programming-languages,Python,Python Komplet: Dari Nol Sampai Bisa!,초급자,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Dasar-dasar Python
Python dan pengolahan nilai
Fungsi bawaan dan buatan dengan Python
Perulangan pada Python
Percabangan pada Python
Olah Data dengan Python
Penggunaan Numpy
Mengenal dan menggunakan Exception
Berbagai macam latihan tentang Python",Indonesian,https://www.udemy.com/course/python-komplet/
programming-languages,Java,JAVA - Tópicos Avançados,전문가,"₩19,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
Aperfeiçoar-se na programação Java
Compreender os novos recursos de cada release do Java, a partir do JDK 8, e aplica-los em seus códigos
Estar sempre por dentro das new features do Java, começando pelo JDK 8, passando para o JDK 9 e futuros JDKs",포르투갈어,https://www.udemy.com/course/java-avancado-new-features/
programming-languages,JSF,JSF - Java Server Faces 2.0,모든 수준,"₩19,000","₩25,000",18시간 주문형 동영상,"배울 내용
Desenvolver aplicativos ricos para web com JSF 2.0
Criar softwares para web em Java sem uso de JSP e Servlets diretamente
Programar de um jeito produtivo e elegante
Conhecer técnicas de Ajax
Dominar o padrão arquitetural MVC centrado em componentizações",포르투갈어,https://www.udemy.com/course/jsf-java-server-faces-20/
programming-languages,Algorithms,Algorithm Analysis & Design Course From A to Z [Arabic],모든 수준,,,8.5시간 주문형 동영상,"배울 내용
Design and analysis of algorithms from Zero to Hero
Analyze any Algorithm in simple and fast way
Find t(n) for any algorithm
Find Time Complexity
Use summation symbol in Algorithm Analysis
Understand Oh, Omega, Theta Notations
Little Oh & Little Omega
Growth Rate VS Time
Deal with Recursive Functions
How To Find Recursion Equation
Solve recurrence: Master, Tree, Substitution Methods
Space Complexity
Memory Stack for space complexity
Auxiliary and Input Space
더 보기",Arabic,https://www.udemy.com/course/algorithm-analysis-course-from-a-to-z-arabic/
programming-languages,Typescript,TypeScript sin fronteras: guía definitiva,중급자,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Buenas bases de TypeScript
Utilizar TypeScript para construir aplicaciones escalables
Reducir errores comunes al programar
Funcionalidades avanzadas para ahorrar código
Sentirte seguro al programar en TypeScript
Utilizar librerías que no utilizan TypeScript
Integrar TypeScript con NodeJS
Integrar TypeScript con ReactJS",스페인어,https://www.udemy.com/course/typescript-sin-fronteras-guia-definitiva/
programming-languages,Siemens,Aprenda linguagem STL do CLP da Siemens,모든 수준,,,7.5시간 주문형 동영상,"배울 내용
Entender e desenvolver programas na linguagem STL (Lista de Instrução)",포르투갈어,https://www.udemy.com/course/aprenda-linguagem-stl-clp-siemens-tia_portal/
programming-languages,Object Oriented Programming,Programación Orientada a Objetos,초급자,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
Cómo crear objetos (Abstración)
Diferentes tipos de Constructores y cómo manejar la memoria con los Destructores
Encapsulamiento (public, private, protected)
Implementación de Seguridad en el código
Herencia Simple y Herencia Múltiple
Sobrecarga
Polimorfismo
HAREMOS 2 PROYECTOS SIMULTANEAMENTE: El control de un simulador de unas olimpiadas y el motor de juego para Pokemon",스페인어,https://www.udemy.com/course/programacion-orientada-a-objetos-poo/
programming-languages,Asynchronous Programming,Programação Concorrente e Assíncrona com Python,중급자,"₩19,000","₩25,000",8.5시간 주문형 동영상,"배울 내용
Você irá compreender os conceitos de programação concorrente e assíncrona
Você será capaz de compreender e usar threads em Python
Você será capaz de compreender e usar multiprocessamento em Python
Você será capaz de compreender e usar programação assíncrona em Python
Você será capaz de compreender e usar Cython
Você terá uma introdução ao framework FastAPI",포르투갈어,https://www.udemy.com/course/programacao-concorrente-e-assincrona-com-python/
programming-languages,Programming Fundamentals,Introdução à Lógica de Programação com Portugol Studio,초급자,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Criar programas básicos utilizando a linguagem de programação Portugol",포르투갈어,https://www.udemy.com/course/introducao-a-logica-de-programacao-com-portugol-studio/
