회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
피어테크,"마감일
2023-07-31",CPO(개발 경력),개발 PM,"• 개발 혹은 PM 경력 포함 8년 이상 (개발 경험 보유자 선호)
• 팀 리더로서 팀원을 육성하고 이끌어 주는 팀 리딩 경험이 있으신 분
• 개발, 디자인, 사업 전반에 대한 이해와 Ownership을 가지고 일하는 분
• 다양한 협업 부서와 사용자/기술/사업 측면에서 원활한 커뮤니케이션이 가능한 분
• 실패를 두려워하지 않고 빠르게 실행하고 효율을 분석하는 분","• 급격히 성장하는 스타트업 환경에서 업무한 경험이 있는 분
• 탁월한 개발 문화를 구축해 보거나, 경험해 좋은 개발 문화에 대한 뚜렷한 주관을 보유한 분 
• 논리적 및 기획적 사고를 가진 분
• 데이터에 기반한 의사결정과 가설검증을 하실 수 있는 분","경력
경력 8~10년",JavaScript,https://www.jumpit.co.kr/position/10628,"피어테크는 구성원들이 뛰어난 동료들과 함께 최고의 퍼포먼스를 낼 수 있도록 다양한 복리후생 프로그램을 제공하며, 더 좋은 근무환경을 만들기 위해 지속적으로 연구하고 있습니다.

[업계 최고 복지혜택]
• 든든하게 점심식대 지원
• 본인과 가족의 건강검진 지원
• 개인 법인카드로 편리하게, 석식 지원
• 외근, 야근 교통비 지원
• 듀얼 모니터, MAC 및 필요 최신장비 제공

[커리어 개발 지원]
• 최신식 금융 시스템 및 혁신 트렌드 선도
 (클라우드 기반 ISMS, 블록체인, 디지털 자산, CBDC, 결제, 금융상품 등)
• 꾸준한 지식습득 장려 도서비 지원
• 업무 역량강화 교육비 지원

[업무 효율 최우선]
• 최신식 클라우드 업무 환경 
 (AWS, G-suite, Slack, Atlassian, 1Password 등)
• 지하철 2호선, 9호선 근접한 편리한 교통

[추가 포상제도]
• 평가를 통한 인센티브 제공
• 기여도에 따른 스톡옵션 기회 부여
 
[휴게공간]
• 아침마다 채워지는 식사대용 간편식과 과일
• 내가 원하는 간식 언제든지 스낵바 이용

[경조사 지원]
• 본인과 가족의 출산과 육아지원 출산휴가/육아휴직
• 기쁨과 슬픔도 함께하며 경조사비 및 경조휴가
• 직원들의 생일도 함께 사내 생일파티"
오픈소스컨설팅,"마감일
상시","Product Manager/Leader (개발, ITSM, DevOps)",개발 PM,"• 경력 7년 이상
• IT 프로젝트 경험자
• PL/PM 경력 보유자
• 프로젝트 산출물 작성 경험자
• JIRA를 활용한 프로젝트 관리 경험 보유자
• IT 프로젝트 사업 제안서 작성 능력 보유자","• 프리세일즈 경험 및 능력 보유자
• ITSM/DevOps/ALM 대한 프로젝트 PM 경력
• PMP (Project Management Professional) 등 관련 자격증 보유자
• IT 프로젝트 구축 및 운영 관리 경험
• Jira, Confluence 유경험자","경력
경력 7~15년","Jira
Confluence",https://www.jumpit.co.kr/position/17249,"오픈소스컨설팅은 구성원들의 건강하고 행복한 삶을 지향합니다.

• ""우리에게는 놀금이 있다"" : 격주 금요일 휴무
• ""월요병? 그게 뭐지?"" : 월요일 10시 출근
• ""풍요로운 워킹맘, 워킹파더"" : 육아포인트 월 20만원
• ""태어나줘서 고마워요."" : 생일 2시간 조기 퇴근제(본인/배우자)
• ""새로 합류한 당신을 진심으로 환영해요."" : 웰컴키트 제공
• ""열심히 일한 당신, 떠나라!"" : 야간/주말 근무 시 대체휴가
• ""먹방, 여행까지 내 맘대로"" : 연간 360만원 복지포인트
• ""통신비, 걱정말아요!"" : 전 직원 휴대폰 사용료 지원(월 7만원)
• ""맥북도 다 된다그램!"" : 350만원 한도 노트북 선택 구매(개발/엔지니어 경력직 기준)
• ""369안식휴가"" : 3년마다 휴가 및 포상금
• ""당신의 건강한 올해를 위해"" : 연 1회 전 직원 종합건강검진 지원
• ""직원은 회사가 지킨닷"" : 기업보험(상해/재해)가입
• ""건강은 소중하니까!"" : 매일 다른 메뉴로 아침식사 제공
• ""피곤한 '몸'에는 이'친구'가 제격"" : 안마의자
• ""읽고싶은 책은 마음껏 신청해봐"" : 도서비 지원(기술)
• ""당 떨어질 땐 주전부리"" : 커피, 견과류, 스낵 제공
• ""모두의 돌잔치"" : 입사 1주년 기념 휴가 및 상품권
• ""업무 스킬 레벨업"" : 직무 관련 교육비 지원
• ""출근 시간 내가 정해요"" : 시차 출퇴근제 운영(8~10시)
• ""시간이 소중한 당신을 위해"" : 2시간 단위 휴가 사용
• ""열심히 일한 당신 떠나라"" : 리조트 법인 회원가 이용"
티앤메타,"마감일
상시",블록체인 프로젝트 개발 리더,개발 PM,"• 경력 : 블록체인 3년 이상, IT 10년 이상
• 블록체인 개발 경험: 스마트 컨트랙트 개발, 알케미 등 엔드포인트 서비스 활용 경험
• 백엔드 개발 경험, 서버 측 프로그래밍 언어, 데이터베이스 설계, API 개발 능력
• 리더십 역량 및 팀 관리 경험
• 뛰어난 문제 해결 능력 및 세심한 주의력
• 강력한 커뮤니케이션 및 협업 능력
• 독립적으로 작업하며 다양한 프로젝트를 동시에 관리할 수 있는 능력

블록체인에 대한 열정과 높은 기술력을 가진 분들의 많은 지원 바랍니다.",-,"경력
경력 3~20년",".NET
Blockchain
Nft",https://www.jumpit.co.kr/position/17673,"• 개인 장비 : 맥북 또는 희망 PC 지원, 듀얼 모니터
• 근무 형태 : 9시 ~ 6시 (코어타임근무 10시 ~ 3시)
• 자기 계발 : 장기근속자 refresh 휴가 및 휴가비 지원, 설&추석 명절 선물 지급, 숙박비 20만원한도 지원, 지인추천포상100만원, 업무관련 도서비 지원, 통신비 5만원 지원, 어학/체력단력(택1) 5만원 한도 지원
• 통근, 교통 : 출장 교통비지원, 야근식대 및 택시비 지원
• 식사, 간식 : 식권대장 포인트 지원
• 급여 제도 : 연차, 퇴직금, 4대보험
• 보험, 의료 : 종합 검진 제공, 경조사비"
이르테크,"마감일
상시",웹개발자 - 과/차장급 채용,개발 PM,"[이런 분이라면 당장이라도 모시고 싶습니다.]
• 혼자보다 팀으로 함께 하며 PM, PL 급으로 프로젝트를 리딩하고 동료와 함께 즐겁게 일하실 분
• 트러블이나 불만 보다, 해결을 먼저하고 대안과 개선책을 제시하는 분
• 기본적으로 개발 경험과 역량을 보유하신 분(도메인, 환경 등의 적응이 빠른 분)
• 개발문서 작성, 제안서 경험을 보유하신 분
• 새로운 시도와 개발환경을 즐기고 공부하시는 분

[경험]
• JAVA, JAVASCRIPT에 대한 업무 수행 경험 (5년 이상)
• 스프링 프로젝트 경험 (3년 이상)
• Restful API에 대한 이해와 경험이 있으신 분
• Git을 활용한 개발 능력을 보유하신 분
• 전자정부프레임워크, 공공기관 프로젝트 수행 경험 보유 (5년 이상)","• Spring-boot, spring-security등 주요 라이브러리 개발 가능하신 분
• 개발 프로젝트의 PM, PL로 프로젝트 리딩 경험이 있으신 분
• 관련 자격증 (정보처리기사, 정보보안기사 등)을 보유하신 분","경력
경력 5~13년","Java
JavaScript
HTML5
CSS 3
Oracle
IntelliJ IDEA
Spring Boot
Git",https://www.jumpit.co.kr/position/17774,"[이르테크 인재상]
• 모든 순간의 어려움을 매일 이겨내고 해결하는 사람 / 타인의 어려움을 공감하는 사람 / 도전을 위해 어려움을 직면하고 맞서내는 사람

[이르테크 복리후생]
• 자기계발비 지원, 직무발명 보상, 경조사 지원, 명절선물, 장기근속 포상, 패밀리데이 등 
• 연차사용률 99%, 20~30대 대다수

[인사담당자가 드리는 글]
• 언어(한국어) SI사업을 주로 진행하고 있으나 일반적인 SI회사들과 다른 업무환경과 문화입니다.
• 잦은 밤샘, 술자리, 꼰대같은 상사, 떠돌이 같은 파견에 염증을 느끼시는 분들이라면 이르테크에서 워라밸을 챙기며 함께 오래 일하실 수 있습니다. (단, 본인의 맡은 바 역할을 다해주셔야 합니다.)
• 파견은 없습니다. 간혹 출장은 있지만, 대부분 당일 입니다.
• 야근이 전혀 없다고 이야기 드리지 않습니다. 개발시기와 프로젝트 마감시 부득이 야근이 발생하기도 합니다. 일주일에 몇 번씩, 몇달씩 철야를 반복하는 혹사는 절대 없습니다. 야근에 대한 보상도 제공합니다. (대체휴가 등)
• 어느 조직에나 있을 법한 고춧가루 인성을 가진 동료는 없다고 자부합니다. 다들 너무 조용하고 착해서 탈입니다.
• 일한 것에 대한 보상과 처우를 개선하고자 경영진과 부서장이 끊임없이 고민하고 노력합니다."
테이텀,"마감일
상시",CTO(Chief Technology Officer),개발 PM,"• 클라우드에 대한 깊은 도메인 지식과 관련 경험이 있는 분
　- CNCF (Cloud Native Computing Foundation) 및 오픈소스 프로젝트 등에 관심이 많고 F/U 하시는 분
　- Public Cloud (AWS 등) 및 Private Cloud (Kubernetes 등) 클라우드에 대한 이해 및 활용이 가능하신 분
• 최소 5년 이상의 소프트웨어 개발 경력과 기술 리더십 경험이 있는 분
　- 개발 조직을 직접 이끌어본 경험이 있고, 팀을 리드하고 관리하는 데 강점이 있는 분
• B2B 비즈니스 경험이 있고, 기술뿐 아니라 비즈니스 자체에 대한 관심과 이해도가 높은 분
　- 비즈니스 사이드와의 Sync와 커뮤니케이션을 주도적으로 하는 분","• Go 언어에 대한 깊은 이해와 활용 능력이 있는 분
　- Go 언어를 활용한 시스템 구축 및 솔루션 개발 경험
• B2B 비즈니스 및 다양한 실무 경험을 통해 복잡한 상황에서의 문제 해결 능력을 갖춘 분
　- 기술적으로 챌린징한 문제를 해결하며 비즈니스에 직접 기여해 본 경험이 있으신 분
　- 대규모 데이터 처리 및 실시간 데이터 처리에 대한 경험이 있으신 분
　- 다양한 부서 협업을 통해 비즈니스 문제를 해결해 보신 분
• 팀을 효과적으로 리딩 하기 위한 다양한 소프트 스킬을 갖춘 분
　- 논리적 설득 능력이 뛰어나고 수용성과 커뮤니케이션 역량을 갖춘 분
　- 팀원들에게 기술 지식과 노하우를 전파하고 알려주는 것을 즐기시는 분
• 업계 경험과 네트워크를 통해 인재 영입의 채널을 만들 수 있는 분
• 보안 인증 및 규정 준수 등 보안 관련 지식이 있는 분
• 높은 수준의 비즈니스 영어가 가능하신 분","경력
경력 5~10년","AWS
Kubernetes",https://www.jumpit.co.kr/position/17133,"테이텀 시큐리티와 함께하면 이런 혜택이 있습니다.

[유니콘 스타트업을 함께 만드는 기회]
테이텀 시큐티리는 어떤 기업보다 클라우드 보안에 대해 ‘제대로’ 이해하고 있습니다.
테이텀 시큐리티에서 일하시면, 최고의 동료들과 함께 업계를 리딩 하는 유니콘 스타트업을 만들어나갈 수 있습니다.

• 기술적으로 챌린징한 프로덕트를 처음부터 끝까지 만들어보는 커리어 확장의 기회
• 글로벌 진출 전략 수립의 첫 단계부터 참여하며, 글로벌 시장의 경험을 쌓을 수 있는 기회
• 급성장하는 클라우드 시장과 클라우드 네이티브 솔루션에 대한 본질적 이해를 습득하고, 이를 바탕으로 업무 영역을 넓혀 다양한 커리어 도약을 도모할 수 있는 기회
 

[명확한 목표를 이루기 위한 극도의 자율성]
테이텀 시큐리티는 명확한 목표를 달성하기 위한, 개개인의 자율성을 중시합니다.
팀 리드와 이야기하여, 개인의 스타일대로, 회사에 기여할 수 있습니다.

• 자유로운 출퇴근과 유연 근무 가능
• 재택근무 가능
• 자유로운 연차 사용 
• 직급/직책에 상관없이 수평적으로 대화하고 피드백하는 커뮤니케이션 문화
 

[성장을 위한 아낌없는 지원]
테이텀 시큐리티는 팀원의 성장을 위해, 적극적인 지원을 아끼지 않습니다.
테이텀 시큐리티에서 팀원의 성장은 회사의 성장입니다.
• 도서 구매비 지원
• 자격증 취득비 지원
• 온/오프라인 교육 수강비 지원
• 외부 멘토/전문가 자문 적극 지원
• 사내 MBA, 팀별 MRB (Mission / Role / Behavior) 워크샵 등 다양한 역량 개발 프로그램 운영
• 서로의 성장을 자극하는 기술 공유의 문화
　- Engineering All-Hands 운영 (격주)
　- TACON (테이텀 개발자 컨퍼런스) 운영 (연 1회)"
월급쟁이부자들,"마감일
상시",[월급쟁이부자들] 백엔드 개발 리드,개발 PM,"• 백엔드 개발 7년 혹은 그에 준하는 역량을 보유하신 분
• Springboot(Java/Kotlin)를 이용하여 웹 서비스 개발이 가능하신 분
• 능숙하게 다루는 2개 이상의 프로그래밍 언어를 보유하신 분
• DB 설계·적용·활용에 대한 높은 이해도를 보유하신 분
• 유지보수가 쉽고 확장 가능한 코드 설계에 대한 끝 없는 욕심을 갖고 계신 분
• 새로운 기술에 관심이 많고 꾸준히 스스로 학습하시는 분","• 커머스/교육 플랫폼 설계, 개발, 운영 경험을 보유하신 분
• 웹 서비스 제품 전체 개발 프로세스에 주도적으로 참여한 경험을 보유하신 분
• 대용량 실시간 애플리케이션/시스템 아키텍쳐 관련 높은 수준의 역량과 경험을 보유하신 분
• AWS 인프라 운영 경험을 보유하신 분
• 시니어로서 중간 관리자의 역할 수행이 가능하신 분","경력
경력 7~25년","Java
AWS
Spring
GCP
notion.so
Spring Boot
Kotlin",https://www.jumpit.co.kr/position/9955,"[팀원도 부자가 될 수 있도록!!]
• 동종업계 110% 수준의 연봉체계
• 100만원 상당의 1:1 투자상담 연 1회 지원 
• 직원 대상 재테크 강의 연 2회 지원
• 우수직원제도 : 투자금 대비 시세차익 2배 상승 가능한 아파트 추천
• 부동산 투자 시 직접적인 도움 (임장, 매매계약, 임대세팅, 인테리어 등)
• 내집마련을 포함한 부동산과 주식, 보험 등 재테크 관련 정보 제공

[함께 성장할 수 있도록!!]
• 연간 100만원의 자기계발 및 건강 비용 지원 (강의, 도서, 헬스장, 실손보험 등)
• 업무 역량 강화 & 자기계발 관련 컨퍼런스/세미나/교육비 지원
• 업무 관련 페어 참여 시 티켓 및 식사비 지원
• 사내 독서모임 진행 및 도서 구입 지원, 사내 도서관 운영
• 연간 200만원 월부닷컴 포인트 지원 (광클 1초, 만족도 9.9점 강의 수강)
• 입사 후 빠르게 적응할 수 있는 멘토/버디 제도 운영

[업무에 집중할 수 있도록!!]
• 출퇴근시간 유연근무제 시행
• 업계 최고 수준의 장비, 다양한 프로그램과 툴 지원
• 개인 법인카드 지급
• 평일 점심 및 저녁 식사 비용 지원
• 고급 커피 무료 제공, 사내 카페테리아 운영 (간식 지원)
• 반기 워크샵 진행 (제주도, 해외 등)
• 회식비 지원

[휴식, 건강, 재충전할 수 있도록!!]
• 별도의 승인 없이 자율적인 휴가 사용 (연차, 반차, 대휴 등)
• 여름 휴가 5일 지원
• 3년 근속 시 2주 간의 리프레쉬 휴가 지원 
• 5, 10년 근속 시 4주 간의 리프레쉬 휴가 지원 
• 직원 종합건강검진 지원 
• 생일, 명절 선물 지원
• 결혼, 출산 등 각종 경조사 지원"
알피니언메디칼시스템,"마감일
2023-07-31",[일진그룹 계열사] HW개발(팀장)/Hardware개발 채용,개발 PM,"• 학력 : 학사 이상(전자공학) 
• 경력 : 10년 이상(책임~수석) 
 - HW설계 및 생산 이관 프로세스 경험 
 - 외주협력사 관리","• 석사 이상 
• 초음파 진단기 및 의료기기 HW 설계, 검증 경력자 
• 의료기기 인허가 관련 문서 작성 및 지원 경력자 
• HW 팀장 경험자 
• PSU 설계 경험자","경력
경력 10~20년","HW
Analog
PCB",https://www.jumpit.co.kr/position/16917,"• 휴가/교육 : 자유로운 연차휴가, 창립기념일 휴무, 시차출퇴근 운영, 사외교육 지원
• 선물/지원 : 생일자, 장기근속자 선물, 명절 선물(설/추석), 자녀학자금(고등학교, 대학교), 건강검진
• 포상 : 일진그룹포상(공로상, 특별상 등), 우수사원포상, 장기근속포상
• 식사/교통 : 사내식당 식사제공, 카페테리아/직원 라운지, 심야 택시비 지원, 카풀 지원금
• 경조사 : 경조금 및 경조휴가, 경조화환, 장례물품 지원
• 여가활동/기타 : 피트니스센터 운영, 사내 동호회 지원, 조직활성화비 지원"
한국아이오티기술원,"마감일
상시",백엔드 개발 팀장,개발 PM,"• 적극적으로 문제를 찾고 논리적 사고로 해결해 나갈 수 있는 분
• 긍정적으로 생각하고 커뮤니케이션 할 수 있는 분
• JAVA Spring 프레임워크 사용경험
• 웹 서비스 구축, 설계 경험 6년 이상","• 개발팀 리드 경험
• Node.js 사용 경험 우대","경력
경력 6~20년","Java
JavaScript
Spring
Node.js",https://www.jumpit.co.kr/position/17669,"• 중식 제공
• 자율 출퇴근제"
인텔리안테크놀로지스,"마감일
상시",Project Manager,개발 PM,"• 전자공학 및 기계공학 관련 학과 전공 (대졸 이상)
• 프로젝트 관리 경험 및 PM/PL 경험자
• 프로젝트 관리 tool 활용 (MS project, WBS, VCRM)
• 팀원, 고객 등 상호간 원활한 커뮤니케이션 능력을 갖춘자
• 적극적, 논리적, 긍정적 마인드를 갖춘자
• 영어 커뮤니케이션 (필수)
• 이동통신 백엔드 시스템 개발 경험","• PMP 등 관련 자격증 소지자 우대
• 개발 경험자 우대","경력
경력 5~10년","Java
MSMQ
JsonAPI
Slack
Jira
Confluence",https://www.jumpit.co.kr/position/16334,"• 식사 지원
• 조직활성화비 지원
• 교통비 지원
• 기숙사 지원
• 사내 운동시설
• 기념일 지원
• 휴가비 지원
• 휴가/명절 지원
• 콘도 지원
• 동호회 지원
• 포상제도
• 건강검진
• 학자금제도
• 기타 (복지포인트, 경조사 지원, 유류대 지원 등)"
딥엑스,"마감일
상시",[AI반도체] 딥엑스 NPU SDK (DXNN) 개발 엔지니어,개발 PM,"• 정확한 의사 소통을 통한 근거 기반 협력과 업무 추진이 가능한 합리적인 직무 능력
• 컴퓨터 공학 및 관련 학사 학위 이상
• 최소 5년 이상의 그룹단위 이상의 개발자들과 효과적으로 소통하며 전문 소프트웨어 실무 개발해 본 경험 (최소 2년의 전문적인 Python 개발 경험 및 기술 보유)
• 제품 또는 시스템 수준에서 API를 개발한 경험 및 Python 도구 및 라이브러리 패키징 경험, 패키징 옵션에 대한 지식 보유
• 임베디드 SW 및 플랫폼 기반 소프트웨어 개발 경험","• linux(특히 Ubuntu)에서 패키지 배포 경험
• C++ 개발 경험, 특히 C++14 이상
• DevOps 또는 릴리스 엔지니어링 경험
• 도커 경험
• 머신/딥러닝에 대한 이해","경력
경력 5~20년","SW
Python
Linux
Ubuntu
C++
Docker
MachineLearning
DeepLearning",https://www.jumpit.co.kr/position/8999,"• 회사와 함께 성장을 위한 전 직원 스톡옵션 증여
• 일 3식(아침, 점심, 저녁) 식사 지원
• 명절 상여 금 등 별도 상여 총 100만원/년 지급 
• 스탠딩 데스크, 최신 사양의 노트북, 듀얼 모니터 등 업무 환경 지원
• 경조휴가 및 경조금 지원
• 구성원의 건강증진을 위한 종합 건강검진 지원(연1회)
• 커피, 티, 두유, 비타음료, 각종 스낵 등 다양한 음료와 간식 무한 지원 
• 국민연금, 건강보험, 산재보험, 고용보험 4대 보험 가입 
▶ 복지제도는 (주)딥엑스와 함께 성장해 나아갈 예정입니다."
루닛,"마감일
상시",의료 Senior Product Manager(Senior PM),개발 PM,"• 자사 Product Management 혹은 서비스 기획 실무 경력 5년 이상이신 분
• 의료기기 업계 경력이 3년 이상이신 분
• 의료 SW 제품 또는 B2B 제품 런칭과 운영 경험이 있으신 분
• 문제 해결을 위한 다양한 전문가 및 이해 당사자들과 커뮤니케이션이 능통하신 분
• 담당 업무 및 제품에 대해 오너십을 가지고 주도적으로 개선해가시는 분
• 영어 커뮤니케이션에 능통하신 분(외국인 직원 및 파트너와의 소통)
• 스스로 새로운 것에 대해 끊임없이 배우는 것을 좋아하시는 분","• FDA, MFDS 등 의료 SW 제품 인증 과정 경험이 있으신 분
• 의료 IT시스템에 대한 Background가 있으신 분
• 스타트업 업무 환경에 대한 이해도가 높으신 분
• 새로운 분야/환경에 맞게 자신의 경험을 Customization하여 적용 하실 수 있으신 분
• Figma, Axure 등 디자인 및 와이어프레이밍 툴을 다룰 줄 아시는 분","경력
경력 5~12년","Axure
Figma
SW",https://www.jumpit.co.kr/position/16748,"• 강남역 3번 출구 도보 1분 거리에 위치한 신규 오피스(언덕 없는 평지)
• 근무 시 12,000원의 식비 지원(점심,저녁) 및 무제한 간식 제공
• 데스크테리어 비용 30만원 지원
• 최신 사양의 컴퓨터 장비(Mac, 4K 모니터 등)선택, 3년마다 최신형 장비 지원

• 학회 참석, 직무 교육, 도서 구매 지원
• 정규 사내 인공지능/의료 세미나 개최
• 원어민 1:1 영어 교육 프로그램 수강 지원
• 대규모 고품질 인공지능 학습 데이터 및 딥러닝 DevOps 시스템 보유

• 자유롭게 쓸 수 있는 복지 포인트 연간 120만원 지원
• 명절 선물 및 각종 경조사에 대한 경조사비와 경조휴가 지원
• 종합건강검진, 임직원 상해 보험 가입 등의 지원
• 월별 1회 소모임 활동 시 비용 지원"
라라스테이션,"마감일
상시",프로젝트 어시스턴트,개발 PM,"• IT 개발 프로젝트 수행 경험 보유자 
• PMO로서 프로젝트 매니지먼트 역량 보유자
• 원어민 수준의 영어 능력 보유자
• 개발/전략 수립 업무 역량 보유자
• 조직 내 원할한 커뮤니케이션 능력 보유자
• 사업제안/전략 제안서 작성 능력 보유자","• 플랫폼(APP/WEB)서비스 기획 및 운영 경험
• 애자일 방법론을 통한 프로젝트 수행 경험
• 글로벌 프로젝트 수행 경험 
• 3년 이상의 경력 혹은 그에 준하는 실력을 가지신 분","경력
신입~10년","java
microsoft office 365",https://www.jumpit.co.kr/position/15173,• 사내 카페 무료 이용
뉴빌리티,"마감일
상시",Technical Program Manager,개발 PM,"• 기술 개발 프로젝트 관리 경력을 3년 이상 갖추신 분
• 여러 부서 및 내ㆍ외부 고객과 원활하고 명확한 의사 소통 스킬을 갖추신 분
• 다른 부서와 협업하여 개발에 필요한 리소스를 분석하고 개발의 우선순위와 일정을 수립할 수 있는 역량을 보유하신 분","• 엔지니어링 혹은 개발 관련 경험이 있으신 분
• 로봇 제조/서비스 분야에서의 근무 경험이 있으신 분
• 서비스 플랫폼 개발 일정 관리의 PM 경험이 있으신 분
• Jira 사용한 프로젝트 매니징 경험이 있으신 분","경력
경력 3~8년","Linux
Jira",https://www.jumpit.co.kr/position/15803,"• 유연한 출퇴근 시간
　- 유연근무 : 8~11시 사이 자유롭게 출근(코어타임 : 13시 - 17시)

• 최상의 업무환경
　- 업무에 필요한 최신 장비 지원
　- 듀얼 모니터 지원
　- 시디즈 의자 기본 제공
　- 커피 머신 구비, 다양한 간식 제공 및 식대 지원

• 자기계발 지원
- 자기 계발을 위한 도서 구매비 지원

• 친목 및 교류
　- 왜곡된 회식문화, 음주문화 없음
　- 매월 1회 팀 회식비 지원
　- 주기적인 타운홀 미팅 진행

• 기타 복지
　- 생일 휴가 지원(1일)
　- 백신 휴가 지원(1일)
　- 야근 택시 비 지원(11시 이후)
　- 법적 복리후생 지원(4대 보험 및 퇴직 연금)"
발란,"마감일
상시",[커머스플랫폼실] 프론트엔드 엔지니어 팀장 (7년이상),개발 PM,"• 7년 이상의 프론트엔드 개발 경험이 있는 분
• 3년 이상의 모바일 웹뷰 기반 서비스 개발 경험을 보유하신 분
• iOS / Andorid 유지보수 업무 수행 능력
• 컴퓨터공학 전공 혹은 그에 준하는 전공 및 지식을 보유하신 분
• 프론트엔드 성능 측정 및 개선 방안 수립 능력
• Vue.js / Nuxt.js / ES6 이상 / HTML / CSS / javascript 숙련자
• 웹 표준 및 접근성 관련 이슈 대응 가능자 (크로스 브라우징 포함)","• 운영중인 서비스(legacy)를 새로운 환경으로 마이그레이션 해본 경험이 있으신 분
• E-Commerce 서비스에 대한 운영 및 개발 경험이 있는 분
• 프론트엔드 Unit/Integration/E2E 테스트 코드 작성 경험이 있으신 분
• CI/CD 환경 구축 or 운영 경험이 있으신 분
• Source Management System과 Branch Strategy 에 대한 이해가 있으신 분
• OAS(OpenAPI Specification) 기반의 개발 경험이 있으신 분
• SEO에 대한 경험이 있으신 분","경력
경력 7~20년","Vue.js
Kotlin
Java
Swift
Objective-C
jQuery
Android OS
iOS",https://www.jumpit.co.kr/position/16245,"발라니어만을 위한 혜택 및 복지
발란은 평범한 팀원의 수를 늘리는 것보다 많은 시간을 들여 탁월한 인재를 소수 정예로 구성하는 것을 선호하고 탁월한 동료가 최고의 복지라고 생각합니다. 가파른 성장과 안정적 재무구조를 바탕으로 업계 최고 수준의 보상을 제안해 드리고 있습니다. 모두를 위한 복지 제도는 아래와 같습니다.

[Work & Life]
• 남들보다 빨리 가기 위해서는 잘 쉬는 것도 중요합니다 : 무제한 휴가 / 리프레시 휴가 (1주년 3일 / 2주년 5일 / 3주년 10일) / 보상 휴가 / 휴일 대체 / 기념일(생일, 결혼기념일) 특별 반차
• 열심히 일한 만큼, 쉴 때도 확실하게! : 사내 동호회 / 팀별 'Funday' 활동비 지원 / 안마 의자
• 발라니어의 '기쁨', '슬픔'을 함께 나눠요 : 경조사 지원

[Compensation]
• 성과에 대한 보상은 확실하게! : 성과에 따른 인센티브 제도 운영
• 발란의 고객 경험을 위하여! : 연간 100만 원 상당의 발란 몰 포인트 지급
• 역량을 충분히 발휘할 수 있는 '카페인'을 지원해 드립니다 : 무제한 커피 & 얼음 제공
• 탁월한 발라니어 추천엔 최대 400만원까지 받을 수 있는 탁월한 인재추천 Reward

[Culture]
• '존중과 감사'는 발라니어의 기본 소양! : '님'으로 소통하는 수평적 조직문화, B-Thanks
• 회사 성장에 관한 성과와 지표는 투명하게 소통됩니다 : 전사 주간회의, 올핸즈데이 (타운홀 미팅)
• 당신의 성장을 지원합니다 : 교육비 및 업무 도서 지원"
카비,"마감일
상시",[CARVI] R&D 연구소장,개발 PM,"• IT산업 개발직군 경력 10년 이상(전공 무관)
• 이공계 석/박사 학위 보유자
• R&D 조직 관리 경험 필수","• 스타트업에서 연구소장, CTO 등 기술 책임자 직책 수행 경험
• 사업 전략에 대한 이해도와 R&D 개발 방향 수립 가능자
• IT산업에 대한 높은 이해도 및 네트워크 보유자","경력
경력 10~30년","R
Python
SQL
DeepLearning
MachineLearning
AWS",https://www.jumpit.co.kr/position/16772,"• 모든 구성원이 우수한 인재, 열정 넘치는 인재!
• 지인을 추천하여 같이 으쌰으쌰 일하고 포상금도 받아요!
• 업무 관련 특허등록시 포상금 지급!
• 열심히 일한 장기근속자! 휴가와 포상금은 회사가 제공할게요 :-)
• 일년 중 가장 행복해야할 생일 날 케이크 챙겨드려요!
• 업무 집중! 일에 집중할 수 있는 근무 환경!(조심스레 회의를 요청드릴 순 있어요)
• 연차 사용에 눈치 보는 곳, 아직 있나요?
• Best 퍼포먼스를 보인 구성원에게 봉투와 함께 이달의 사원상을!
• 목마르면 일 못하는 분들을 위해, 음료 제공!
• 야근을 하시겠다면, 석식 제공해드립니다.(굳이 하시겠다면…)
• Newcomer에게 장비 일체 최신형 제공!"
