회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지,회사소개,주요업무
마크로밀엠브레인,"마감일
상시",JAVA 웹 개발자 모집,웹 풀스택 개발자,"• 학력/학과 : 초대졸 이상
• 경력 : 신입 또는 경력 2년 이상
• Angular JS, Spring boot, vue.js, JSP, JAVA, SQL 인 풀스택개발자","• 운영과 개발에 적극적인 개발자
• JAVA/Spring boot/Angular.js/vue.js 웹프로그래밍 경험자","경력
경력 2~10년","HTML5
CSS 3
JavaScript
ES6
Java
JSP
Spring Framework
Vue.js
React
Node.js",https://www.jumpit.co.kr/position/18060,"• 주5일근무, 연차, 반차, Refresh휴가, 노동절 휴무
• 퇴직금, 인센티브제, 교육비 지원, 직책수당
• 사내 동호회 운영, 장기근속자 포상
• 건강검진, 국민연금, 고용보험, 산재보험, 건강보험
• 조식제공, 휴게실, 야간교통비, 지급, 카페테리아
• 워크샵/MT, 우리사주제도, 신입사원교육(OJT)
• 직무능력향상교육, 리더쉽강화교육, 수면실, 수유실","저희 마크로밀엠브레인(Macromill Embrain)은 신속·정확한 마케팅 정보 제공으로 고객의 의사결정을 지원하기 위해 지난 1998년 설립된 이래, 고객 여러분의 만족을 최대화하고 세계 시장에서 한국을 대표하는 마케팅 정보 제공 기관으로 성장하기 위해 부단한 노력을 기울여 왔습니다. 이제 국내 최고의 Know-how와 서비스를 세계 최고 수준으로 발전 시켜 고객 여러분의 가장 신뢰할 만한 든든한 동반자가 될것을 다짐하며, 고 품질의 서비스 제공에 모든 노력을 아끼지 않을 것을 약속 드립니다. 앞으로도 고객 여러분의 많은 관심과 격려를 부탁드립니다.","• 사내 웹사이트 관리
• 리서치 사이트 개발"
팀프레시,"마감일
상시",[팀프레시] 시스템개발1팀 풀스택 개발자,웹 풀스택 개발자,"• 경력: 경력 1년 이상(단, 한 회사의 근속기간 1년 이상)
• 학력: 하기의 3가지 요건 중 1가지 이상 충족
 - IT 관련 공학 학사 전공 이상
 - 정보처리기사 필기 합격 이상
 - 정보처리산업기사 취득
• TDD 방법론을 활용한 테스트 주도 개발 경험이 있으신 분","• MSA(Microservice Architecture) 기반의 시스템 개발 경험이 있으신 분
• AWS EC2, S3 등의 기본적인 이해가 있으신 분
• 빌드/테스트/배포 자동화 경험이 있으신 분
• 자기 관리를 통해 꾸준한 생산성으로 일할 수 있으신 분","경력
경력 1~8년","MySQL
Java
React
SQL
AWS
Spring Boot
Kafka
Logstash
Debezium
Docker",https://www.jumpit.co.kr/position/17406,"• TIMF's Learning Journey 전사 교육체계 운영 (입사부터~3년차)
• 신규입사자 OJT 교육
• 사내도서관/전자도서관 운영
• 사이버 연수원 운영
• 직무 교육비 최대 100% 지원
• 다양한 사내교육 제공
• 리프레시 휴가 연마다 10일 제공
• 각종 경조사 지원 (휴가, 화환)
• 여성직원의 경우 생리 휴가 제공
• 일-가정 양립을 위한 육아 휴직, 배우자 출산 휴가 사용 가능
• 정부 사업 근로자 휴가지원사업 지원을 통한 온라인 휴가샵 이용 가능
• 생일은 팀프레시가 제일 많이 축하해드릴게요! 생일자 반차 제공!
• 수평적이고 자유로운 조직문화! (자율 복장으로 출근 가능, 서로간 00님 호칭 사용)
• 시차출퇴근제 운영으로 출근시간 오전 9시~11시 사이 선택 가능
• 사내동호회 운영 (등산, 축구, 배드민턴, 독서모임 등)
• 사내 커피 머신 (원두 취향에 따라 구매 가능!)
• 팀 회식을 위한 월별 회식비 지원
• 업무 권한이 한정되어 있지않아 모든 구성원들에게 참여와 도전의 기회를 제공하는 문화 (자신의 역량을 최대치로 끌어올릴 수 있고 커리어를 개발하기에 최적화된 회사에요!)","(주)팀프레시는 대한민국 No.1 콜드체인 플랫폼이 되자는 비전으로 온라인 식품 커머스의 물류 서비스 전반을 대행하는 회사 입니다.
새벽배송, 저온포장 풀필먼트, 화주와 차주를 연결하는 화물운송 주선 외에도 식자재 유통 서비스와 프랜차이즈 사업을 운영중이며
M&A와 대규모 투자 유치를 통해 업계에서의 입지를 강화해 나가고 있습니다.","시스템개발1팀은 팀프레시의 새벽배송 서비스를 제공하는 TMS와 풀필먼트 서비스를 제공 하는 WMS 두 가지 서비스를 제공합니다.

**TMS(Transportation Management System) 란?**

TMS 는 WEB/APP을 기반으로 동작합니다. 
주요 서비스로는 고객 주문 정보 수집, 운송 계획 수립, 수/배송 업무에 대한 배차 지시, 어플을 통한 배송, 정산 관리 및 차량 Tracking 등이 있으며, 이를 기반으로 운송 과정을 실행하고 관리하는 데 필요한 모든 활동을 지원하는 시스템입니다.

**WMS(WarehouseManagementSystem) 란?**

WMS 란 팀프레시 의 창고 관리 시스템으로 팀프레시 물류센터 현장에 맞는 물류 시스템 관리를 위한 Backoffice 및 PDA용 네이티브 앱(Android)기반으로 동작합니다. 
주요 서비스로는 입고, 출고, 반품, 재고관리등이 있으며 팀프레시의 풀필먼트 부서와 팀프레시의 풀필먼트 서비스를 이용하는 화주사가 사용하는 시스템입니다.

팀프레시 시스템개발1팀에서는 객체 지향 설계와 데이터베이스 설계, API 설계 등 설계지향적인 개발자들을 선호합니다. 언어나 기술에 구애받지 않고, 근본적이고 영속적인 시스템 설계를 생각하며 개발하실 분들과 함께 하고자 합니다.

[주요 업무]
• JAVA 기반 시스템 개발
• 웹 어플리케이션(백엔드/프론트엔드) 개발
• RDBMS(MySQL)
• JAVA / REACT / SQL 등
• TDD 방법론을 활용한 테스트 주도 개발
• 성능 최적화를 통한 시스템 성능 향상"
썬더소프트코리아,"마감일
상시",통신 Protocol Web/Tool SW개발,웹 풀스택 개발자,"• 학사 이상 졸업자
• 경력 : 신입 ~ 6년차
• 컴퓨터/소프트웨어/전자공학 등 관련 전공
• Android Application 개발과 Front-end, Back-end 개발 경험이 있으신 분
• C, HTML, JAVA, SCRIPT, Python 중 최소 2개 이상의 프로그래밍 언어 가능자","• 장애인, 보훈 대상자 우대
• 리눅스 환경에서 형상관리 관련 tool 또는 자동화 테스트 tool 개발 경험자","경력
신입~6년","C
HTML5
Java
Python
Android OS",https://www.jumpit.co.kr/position/18282,"• 수평적 조직문화 추구 : 전사 사내 호칭] 영어닉네임
• 개발자 중심 조직문화 & 추구: 유연근무제 활용 등
• 성과급/인센티브제도 운영
• 종합건강검진(전문검진센터/매년)
• 명절 선물 지급
• 경조사 비/휴가/화환
• 연차휴가: 근로기준법 기준 +반차제도
　*연차가산일 4년차 이후 년1일 추가
• 대체휴가제 : 휴일근무 시 대체휴가 지급
• 식대 지원: 야근 및 휴일근무 / 교통비(철야) 지원
• 장기 외근 지원: 장기외근 지원카드 지급
• 청년내일채움공제 등 정부지원사업 혜택 적극지원 (+재직자’내일채움공제 지원 기회)
• 장애인, 보훈대상자 우대
• 듀얼모니터 지원, 회사 플래너, 사원증 지급
• 팀 회식비 지원
• 직책수당
• 통근버스 이용 가능","㈜썬더소프트코리아는 2016년에 설립된 글로벌기업Thnuder Soft의 한국 지사 및 법인회사로 160명 규모의 청년친화 강소기업 입니다. 
성남시 판교디지털밸리 에 위치하고 있으며, Smart Device SW/HW Platform/Device 개발 사업을 통해 창립이래 매년 지속 성장하고 있습니다.","• Tool/Web 개발 및 관리 운영
 - Tool development/maintenance of Software Configuration Management
 - Tool development/maintenance of Automated Test System
 - Web front-end development (GUI with HTML/CSS/javascript)
 또는 - Web Back-end Software Development"
퍼플아카데미,"마감일
상시",빅데이터 교육기반 사이트 PM (3년이상),웹 풀스택 개발자,"• 웹프로그램에 대한 이해와 개발 능력
• LMS 시스템 개발 경력자
• PHP 사이트 이해도 높은 사람
• 원활한 커뮤니케이션 및 협업 능력","• 관련 학과 전공자 또는 자격증 소지자
• 유관 업무 경력자","경력
경력 3~7년","Python
PHP
JavaScript
SQL
BigData
node.js
react",https://www.jumpit.co.kr/position/14253,"• 성과 상여금지급
• 연차지급
• 목표달성시 인센티브 지급
• 임직원 건강검진 지원
• 경조사비지원
• 명절,창립기념일 선물지급
• 출산,육아휴직
• 생일자 상품권지급
• 장기근속자포상
• 우수사원워크숍
• 유연근무
• 청년내일채움(해당자)
• 당사 상품 직원할인 혜택
• 업무관련 도서 구입비 지원
• 듀얼 모니터 지원
• 간식 및 커피, 음료수 제공",퍼플아카데미는 빠르게 변화하는 한국의 영어교육 시장에서 진정한 영어교육 환경 조성을 위해 늘 새로운 목표에 도전하며 고객에게 좀 더 나은 학습환경을 제공하기 위해 새로운 기술 및 플랫폼을 활용하여 현재 가장 좋은 영어교육 솔루션을 연구하고 개발하는 기업입니다. 비영어권 국가의 학습자들이 영어라는 언어를 보다 빠르고 정확하게 습득할 수 있도록 현지의 커리큘럼과 시스템을 재구성하고 새로게 개발하여 진정한 영어교육 홈스쿨링 시스템을 구축해나가고 있습니다.,"• 서비스 플랫폼 개발관리파트 리드
• Front-End / Back-End 시스템 개발 및 운영
• 신규 서비스 설계 및 개발
• 모바일 웹, API 개발"
오케스트로,"마감일
상시",프로젝트 수행 및 유지보수-개발 (DevOps),웹 풀스택 개발자,"• 웹 기반 개발 경험자
• Front-end(Vue.js, JavaScript) 활용 가능하신 분
• Back-end(Java, SpringBoot) 활용 가능하신 분","• 클라우드 경험이 있으신 분
• Spring Framework를 이용하여 개발을 진행해 보신 분 
• Vue.js 활용 가능하신 분 
• Linux 환경에 오픈소스를 설치 및 사용해 보신 분
• 책임감이 투철하고 배우려는 열정을 보유하신 분
• 유연한 커뮤니케이션 능력을 보유하신 분","경력
경력 2~10년","Vue.js
JavaScript
Java
Spring Boot
vmware
IntelliJ IDEA
Spring Framework",https://www.jumpit.co.kr/position/17839,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9~10) 
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요

• 식비 지원
오케스트로는 점심 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요 

• 각종 휴가 지원 
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요

• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요

• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요

• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요 

• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요

• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","2018년 5월에 창립한 오케스트로는 세계에서 가장 빠른 속도로 성장하고 있는 클라우드 소프트웨어 기업입니다. 
삼성그룹, 하나금융그룹, 국가정보자원관리원 등 대한민국을 대표하는 클라우드 데이터센터들이 오케스트로의 클라우드 소프트웨어로 그들의 중요한 데이터와 자산을 운영하고 있습니다. 
오케스트로는 2023년부터 더욱 적극적인 투자와 M&A를 통해 2027년 세계에서 가장 큰 클라우드 소프트웨어 기업이 되고자 합니다. 
 
오케스트로는 ""개인의 성장이 곧 기업의 성장이다""라는 철학을 지니고 있습니다. 
저희가 보유한 독자적인 기술력을 토대로 매해 구성원들이 다양한 기술과 업무를 경험할 수 있도록 유동성 있는 조직 배치를 진행합니다 
원하시는 분야에 정착하여 스페셜리스트(Specialist)로서 전문성을 갖추실 수 있도록 전적으로 지원하여, 구성원의 성장을 돕습니다. 
 
오케스트로는 인공지능, 빅데이터, 클라우드의 신기술을 경험할 수 있는 최적의 환경을 제공합니다. 
오케스트로가 제공하는 자율적이고 수평적인 팀 조직은 모든 구성원들이 연구 개발에 집중할 수 있도록 서포트하고 지지하며 무한한 환경을 제공합니다. 
또한 개인의 의견을 존중하고 이를 통해 모두가 참여할 수 있는 기업 문화를 함께 만들어가고 있습니다.","Cloud Dev 3 팀은
CICD 관련 제품인 트롬본과 PaaS 제품인 Viola, OpenShift console 제품을 개발하며 
Cloud 관련된 프로젝트를 수행합니다.
Private cloud 전반의 기술을 습득할 수 있으며 
DevOps 문화를 이해하여 Full-stack 개발자로 커리어를 쌓을 수 있습니다.

📑 입사 후 담당할 업무 안내드려요
• 자사 솔루션 기반 프로젝트 수행 및 운영유지보수 개발"
엠투피아이,"마감일
상시",웹개발 경력직 채용공고,웹 풀스택 개발자,"• 개발 3년 이상 또는 그에 준하는 역량
• PHP 기반 CodeIgniter, Laravel 경력 보유자 
• Linux, MySQL, JQuery 숙련자","• 새로운 기술에 대한 학습 및 기술공유 의지가 있는 분 
• 대용량 트래픽 및 데이터 처리 경험이 있는 분 
• 컴퓨터/시스템공학 전공자 
• 해당직무 근무경험","경력
경력 3~10년","jQuery
JavaScript
CSS 3
HTML5
PHP
Java
MySQL
Apache Tomcat
Linux",https://www.jumpit.co.kr/position/18001,"• 급여제도: 퇴직연금, 4대보험, 인센티브 제도
• 휴가제도: 연차, 안식월, 패밀리데이
• 근무환경: 휴게실 운영, 커피 및 각종음료, 안마의자, 탁구대, 공기청정기
• 지원금: 각종 경조사에 경조 휴가/경조사비/경조화환 지원
• 문화생활/교통·출퇴근: 문화생활비, 통신비 지원
• 자녀학자금: 자녀를 둔 임직원을 대상으로 유치원/초중고/ 대입 입학금 및 교육비 분기별 지급
• 교육제도: 도서구입비 지원, 직무관련 교육비 지원
• 포상제도: 우수사원 포상금, 장기근속 축하금, 인센티브 트립","엠투피아이(M2PI)는 Biomedicine, Health, Natural Sciences, Humanities, and Social Sciences등 여러 분야의 JATS XML기반 Open Access학술지에 대해서 출판을 진행하고 있으며 논문 투고 및 심사 시스템, 학술지 Website, JATS XML to PDF 제작, eProof System등 One-stop 학술지 출판 전문회사입니다.","• 플랫폼 개발 및 유지보수
• 서비스 고도화
• 신기술 연구 및 개발, 서비스 적용"
오케스트로,"마감일
상시",Full Stack Developer (VMware Platform),웹 풀스택 개발자,"• 개발 경력 3년 이상 (최소 1년 이상의 웹개발 경험 필수)
• 컴퓨터 관련 전공자 또는 그에 상응하는 지식을 보유하신 분
• Java, Spring Framework, Javascript 활용 가능하신 분
• 형상관리 툴(Git, Github 등)을 활용한 소스 관리 경험이 있으신 분","• Vue.js 활용 가능하신 분 
• SpringBoot 기반의 Restful 서비스 개발이 가능하신 분
• JPA(Hibernate)를 통한 개발이 가능하신 분
• AWS, Azure, ncloud 등 퍼블릭 클라우드 환경을 사용하거나 활용이 가능하신 분
• OpenStack, VMware, Kubernetes 등 프라이빗 클라우드 환경을 
사용하거나 활용이 가능하신 분
• 오픈소스 활용에 능숙하신 분 
• 책임감이 투철하고 배우려는 열정을 보유하신 분
• 유연한 커뮤니케이션 능력을 보유하신 분
• Confluence, Jira 등 협업 도구 사용 경험이 있으신 분
• 지방출장이 가능하신 분","경력
경력 3~10년","Vue.js
HTML5
CSS 3
JavaScript
Java
Spring Boot
Spring Data JPA
IntelliJ IDEA
vmware
Spring Framework",https://www.jumpit.co.kr/position/17837,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9~10) 
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요

• 식비 지원
오케스트로는 점심 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요 

• 각종 휴가 지원 
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요

• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요

• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요

• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요 

• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요

• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","2018년 5월에 창립한 오케스트로는 세계에서 가장 빠른 속도로 성장하고 있는 클라우드 소프트웨어 기업입니다. 
삼성그룹, 하나금융그룹, 국가정보자원관리원 등 대한민국을 대표하는 클라우드 데이터센터들이 오케스트로의 클라우드 소프트웨어로 그들의 중요한 데이터와 자산을 운영하고 있습니다. 
오케스트로는 2023년부터 더욱 적극적인 투자와 M&A를 통해 2027년 세계에서 가장 큰 클라우드 소프트웨어 기업이 되고자 합니다. 
 
오케스트로는 ""개인의 성장이 곧 기업의 성장이다""라는 철학을 지니고 있습니다. 
저희가 보유한 독자적인 기술력을 토대로 매해 구성원들이 다양한 기술과 업무를 경험할 수 있도록 유동성 있는 조직 배치를 진행합니다 
원하시는 분야에 정착하여 스페셜리스트(Specialist)로서 전문성을 갖추실 수 있도록 전적으로 지원하여, 구성원의 성장을 돕습니다. 
 
오케스트로는 인공지능, 빅데이터, 클라우드의 신기술을 경험할 수 있는 최적의 환경을 제공합니다. 
오케스트로가 제공하는 자율적이고 수평적인 팀 조직은 모든 구성원들이 연구 개발에 집중할 수 있도록 서포트하고 지지하며 무한한 환경을 제공합니다. 
또한 개인의 의견을 존중하고 이를 통해 모두가 참여할 수 있는 기업 문화를 함께 만들어가고 있습니다.","Cloud Dev 2 팀은
사업에 필요한 제품개발 커스터마이징과 VMware 서비스를 CMP 제품에 제공하기 위한 개발을 담당하고 있습니다.
사용자에게 더 편리하고 친숙한 UI/UX를 제공하기 위한 개발자 입장에서의 고민, 
효율적인 엔진/모듈 개발을 위한 고민 등을 즐겁게 토론하며 성장해 나가고자 합니다.
적절한 동기부여와 주도적인 업무 수행을 추구합니다.

📑 입사 후 담당할 업무 안내드려요
• 사내 솔루션을 이용하여 운영 환경에 맞춘 커스터마이징 개발 업무
- 운영환경 UI변경에 대한 대응 개발
- 유관 인프라와 인터페이스 연동 개발
• 클라우드 제품군(VMware 서비스 연동) 개발
- vCenter 인터페이스 연동 개발
- NSX 인터페이스 연동 개발
- vRealize Automation 인터페이스 연동 개발"
오케스트로,"마감일
상시",Full Stack Developer (Cloud Project),웹 풀스택 개발자,"• 웹 기반 개발 경험이 있으신 분
• Front-end(Vue.js, JavaScript) 활용 가능하신 분
• Back-end(Java, Spring Boot) 활용 가능하신 분 
• 풀스택(Full-stack) 개발 경험이 있으신 분
• Node.js (Javascript, Typescript)를 이용한 웹서비스 개발 경험이 있으신 분
• 웹서비스의 일반적인 아키텍쳐에 대한 이해 및 RESTful API 설계 역량이 있으신 분","• Vue.js 활용 가능하신 분 
• Restful API에 대한 개념을 이해하고 있거나 경험이 있으신 분
• Kubernetes를 활용한 서비스 개발/운영 경험을 보유하신 분
• CI/CD를 통한 테스트 및 자동화 경험을 보유하신 분
• DevOps 서비스 경험을 보유하신 분
• 오픈소스 활용에 능숙하신 분 
• 책임감이 투철하고 배우려는 열정을 보유하신 분
• 유연한 커뮤니케이션 능력을 보유하신 분","경력
경력 2~10년","Java
Spring Boot
Vue.js
JavaScript
IntelliJ IDEA
vscode.dev
OpenStack
K8S
vmware",https://www.jumpit.co.kr/position/17841,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9~10) 
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요

• 식비 지원
오케스트로는 점심 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요 

• 각종 휴가 지원 
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요

• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요

• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요

• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요 

• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요

• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","2018년 5월에 창립한 오케스트로는 세계에서 가장 빠른 속도로 성장하고 있는 클라우드 소프트웨어 기업입니다. 
삼성그룹, 하나금융그룹, 국가정보자원관리원 등 대한민국을 대표하는 클라우드 데이터센터들이 오케스트로의 클라우드 소프트웨어로 그들의 중요한 데이터와 자산을 운영하고 있습니다. 
오케스트로는 2023년부터 더욱 적극적인 투자와 M&A를 통해 2027년 세계에서 가장 큰 클라우드 소프트웨어 기업이 되고자 합니다. 
 
오케스트로는 ""개인의 성장이 곧 기업의 성장이다""라는 철학을 지니고 있습니다. 
저희가 보유한 독자적인 기술력을 토대로 매해 구성원들이 다양한 기술과 업무를 경험할 수 있도록 유동성 있는 조직 배치를 진행합니다 
원하시는 분야에 정착하여 스페셜리스트(Specialist)로서 전문성을 갖추실 수 있도록 전적으로 지원하여, 구성원의 성장을 돕습니다. 
 
오케스트로는 인공지능, 빅데이터, 클라우드의 신기술을 경험할 수 있는 최적의 환경을 제공합니다. 
오케스트로가 제공하는 자율적이고 수평적인 팀 조직은 모든 구성원들이 연구 개발에 집중할 수 있도록 서포트하고 지지하며 무한한 환경을 제공합니다. 
또한 개인의 의견을 존중하고 이를 통해 모두가 참여할 수 있는 기업 문화를 함께 만들어가고 있습니다.","• Cloud, Openstack, Vmware, K8s, DevOps 관련 프로젝트 및 유지보수 수행"
유비케어(ubcare),"마감일
2023-08-06",웹개발(CRM개발) 경력 채용,웹 풀스택 개발자,"[지원자격]
• 경력 3년 이상
• 초대졸(전문학사) 이상

[필요기술/지식]
• Front-End 개발 (x-javascript, jQuery, VueJS, AngularJS 등) 
• Back-End 개발 (Java Spring 등)
• DB 기술 (MS-SQL, MySQL, Oracle 등)
• 형상관리 및 배포 : Git, Jenkins
• 원활한 소통능력 보유","[우대사항 - 하기 항목중 하나이상 보유시 우대함]
• DB쿼리 튜닝 (Procedure 및 SQL 튜닝) 기술 보유
• REST API 및 Node.js 개발 경험 보유","경력
경력 3~15년","Java
JavaScript
jQuery
Vue.js
Spring
MSSQL
MySQL
Oracle",https://www.jumpit.co.kr/position/18281,"• 임직원 종합 건강검진 지원
• 단체보험 지원
• Refresh 제도 운영
• 선택적 복지 카드 지원
• 사내카페 운영
• 콘도지원
• 주택자금대여금 
• 임직원 경조사 지원 : 경조금, 경조휴가, 조사물품
• 자녀 학자금 지원
• 기념일 휴가 지급
• 사내 동아리 지원

#선택적시간근로제 운영 #여의도파크원 #모두가 함께 소통하며 즐겁게 일하는 사내 문화
#코드리뷰 및 개발지원 등 성장할 수 있는 개발 문화","유비케어는 국내 병의원 EMR(Electronic Medical Record) 시장 점유율1위 기업입니다.

전국 25,000여 병의원/약국(17,500여 개의 병원, 의원, 7,500여 개 약국)과 38개에 이르는 전국 법인 대리점을 포함한 국내 최대 의료 네트워크를 구축하고 있으며, 이를 바탕으로 EMR, 유통, 제약/데이터 등의 사업을 영위하고 있습니다. 

새로운 도전에 망설이지 않고 시장을 선도해 온 유비케어는 헬스케어에 최신 ICT 기술을 융합 및 접목하여 개인 및 나아가 대한민국 사회에 효과적인 맞춤형 헬스케어를 제공하여 국민건강 증진 및 의료비 절감에 기여하도록 하겠습니다.","• 제약 특화 CRM 웹 솔루션 서비스 개발 (Java 기반)
: 제약 특화 CRM 솔루션, 지출보고 시스템, e-Learning, MIS(Medical Information System), Sales Report 등 제약 영업을 위한 솔루션 신규 구축 및 운영 개발"
티디아이,"마감일
상시",아이큐 플랫폼개발팀 Kopex Index 개발자,웹 풀스택 개발자,"• Full Stack 개발자
• PHP 및 PHP Lravel Framework 경력 3년이상
• Vue.js, Jquery로 서비스 개발 및 배포 경험
• No-SQL (MongoDB, Redis) 운용 경험
• RESTFul API 개발 경험
• Micro Service Architecture 구조에 대한 이해
• PC/Mobile 반응형, 크로스브라우징 개발 경험","• Proptech 서비스 개발 유경험자
• MS Azure 경험자
• 대용량 데이터 핸들링 경험","경력
경력 5~15년","PHP
AZURE
Vue.js
jQuery
NoSql
MongoDB
Redis
REST API",https://www.jumpit.co.kr/position/18032,"• 선택출근제 (9:30-18:30 or 10:00-19:00)
• 성과에 따른 법인차량 지원
• 야근시 야근수당,식대, 교통비 지원
• 40세 이상 건강검진 보조금 지원
• 자유복장
• 경조휴가
• 직무교육 지원
• 쾌적한 근무환경
• 최신 하드웨어/소프트웨어 지원
• 설·추석 선물 지급
• 연월차 자유사용
• 커피 무제한 제공","대한민국의 빅데이터 분석 NO1 전문 기업인 TDI그룹은 2011년 설립 이래 다양한 업종 및 고객의 독보적인 Data Analysis를 선도적으로 리딩해왔으며 4차 산업혁명을 견인하는 빅데이터 분야의 IT 기술력을 기반으로 다양한 비즈니스 영역에서 가장 혁신적으로 도약할 수 있는 통찰력을 제공하고 있는 기업입니다.

TDI와 함께 기술과 비즈니스를 융합한 새로운 미래를 만들어 나갈 역량 있는 인재를 찾습니다. 도전으로 가득찬 자신에게 잘 맞는 기회를 찾을 준비가 되어 있는 분이라면 TDI그룹의 다양한 직무가 지금 당신을 기다리고 있습니다.

티디아이 그룹은 티디아이, 티디아이 플레이, 뉴스포미, 아이큐, 메타크루 각 계열사와 함께하며 인원은 70명 정도로 구성이 되어있습니다. 그 중 아이큐는 사원수 3명 규모의 회사이며 프롭테크 기반의 플랫폼 개발, 부동산 중개시스스템 제공사업을 하고 있습니다.

[계열사 소개]
티디아이 지주사
티디아이 플레이 빅데이터 기반의 통합 마케팅 에이전시
뉴스포미 데이터 기반 디지털 언론사
아이큐 프롭 테크 사업",• Kopex Index / 서비스 개발
