대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
web-development,AngularJS,AngularJS JumpStart with Dan Wahlin,모든 수준,"19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Learn the benefits of Single Page Applications
Learn and be able to explain the key components in Angular
Stay up-to-date on Angular with Google Developer Expert (GDE) Dan Wahlin
Teach HTML New Tricks with Directives
Build Controllers and Bind Data to Views
Use $scope for Data Binding
Understand the importance of two-way data binding
Understand the Role of Modules
Learn what routing is and why it's so important in Angular apps
Understand how to use Factories and Services
Learn how to ""Jazz"" up your SPAs with Animations
더 보기",영어,https://www.udemy.com/course/angularjs-jumpstart/
web-development,ASP.NET Core,.NET 7 Web API & Entity Framework Jumpstart,모든 수준,"17,000","₩79,000",22시간 주문형 동영상,"배울 내용
Build a complete .NET 7 back-end with Web API, Entity Framework Core, SQL Server
Implement Token Authentication with JSON Web Tokens & Roles
Utilize all three types of relationships in your database: one-to-one, one-to-many, many-to-many
Use the HTTP request methods GET, POST, PUT & DELETE
Implement best practices like a proper structure for your Web API, Dependency Injection, asynchronous calls with async/await and Data-Transfer-Objects (DTOs)
Use LINQ to filter, sort, map, select and access your entities.
Seed data with code-first migrations programmatically",영어,https://www.udemy.com/course/net-core-31-web-api-entity-framework-core-jumpstart/
web-development,React JS,Build Web Apps with React & Firebase,모든 수준,"17,000","₩79,000",23.5시간 주문형 동영상,"배울 내용
Learn how to create modern & dynamic React websites from the ground up
Learn about Components, Props, Hooks, Context, State, Reducers & the React Router
Learn how to implement a database, authentication & file uploads with React & Firebase
Create & deploy fully fledged user-based React websites",영어,https://www.udemy.com/course/build-web-apps-with-react-firebase/
web-development,Svelte Framework,Svelte.js - The Complete Guide (incl. Sapper.js),모든 수준,"25,000","₩99,000",12.5시간 주문형 동영상,"배울 내용
SvelteJS from scratch, with zero knowledge assumed
All the theory and practical applications of Svelte
Core concepts and advanced techniques to build Svelte applications",영어,https://www.udemy.com/course/sveltejs-the-complete-guide/
web-development,Web Components,Web Components & Stencil.js - Build Custom HTML Elements,모든 수준,"17,000","₩69,000",8.5시간 주문형 동영상,"배울 내용
Build your own re-usable HTML elements that you can use in your own projects or share with other developers
Overcome the limitations of the built-in HTML elements with the power of HTML, CSS and JavaScript only",영어,https://www.udemy.com/course/web-components-stenciljs-build-custom-html-elements/
web-development,Spring Boot,[NEW] Master Spring Boot 3 & Spring Framework 6 with Java,모든 수준,"17,000","₩88,000",38시간 주문형 동영상,"배울 내용
You will learn to build a Web Application, REST API and Full Stack Application with Spring Boot and Spring Frameworks
You will Master Fundamentals of Spring Framework from Zero, no previous experience required
You will Learn Spring Framework the MODERN WAY - The way Real Projects use it!
You will learn the magic of Spring Boot - Auto Configuration, Spring Initializr and Starter Projects
You will Learn the Best Practices in Developing Awesome Java Spring Applications from an Expert with 20 Years of Programming Experience
You will learn to use a wide variety of Spring Boot Starter Projects - Spring Boot Web, Spring Boot Data JPA
You will Acquire ALL the SKILLS to demonstrate an EXPERTISE with Spring Framework in Your Job Interviews
You will Develop a REAL-TIME project with React and Spring Boot from SCRATCH
You will Become the go to guy for Fixing Java Spring Framework problems in Your Project
You will Understand the LATEST frameworks and technologies, including Spring Boot, Maven, Eclipse, JUnit and Mockito.",영어,https://www.udemy.com/course/spring-boot-and-spring-framework-tutorial-for-beginners/
web-development,Web Development,Web Development - Complete Fast Track Course,모든 수준,"19,000","₩25,000",29.5시간 주문형 동영상,"배울 내용
Design websites from scratch!
Master six fundamental web development languages!
Work as a full-stack web developer!
Use CSS, images, fundamental design concepts and UX psychology to create professional quality websites.
Build your portfolio of websites!
And lots more...",영어,https://www.udemy.com/course/web-development-fast-track/
web-development,Blazor,Blazor Bootcamp - .NET 6 E-Commerce Web App(WASM and Server),초급자,"17,000","₩69,000",15.5시간 주문형 동영상,"배울 내용
Learn fundamentals of Blazor
Forms in Blazor with Validation
Build real world e-commerce application using Blazor Web Assembly and Blazor Server
Manage admin features using Blazor Server
Build .NET 6 API from scratch
Consume .NET 6 API using Blazor WASM
Authentication & Authorization in Blazor Server and WASM
Emails with Blazor
Integrate Stripe Payments in Blazor WASM
Repository Pattern and Dependency Injection
Deploying .NET API, Blazor WASM & Server to Azure
Syncfusion and Radzen Blazor Components
더 보기",영어,https://www.udemy.com/course/introduction-to-aspnet-core-x/
web-development,Servlet,"JSP, Servlet, JSLT + Hibernate: A complete guide",중급자,"19,000","₩79,000",13시간 주문형 동영상,"배울 내용
Basic concept of JSP and servlets
Student could start learning framework like Spring, JSF etc",영어,https://www.udemy.com/course/jsp-servlet-free-course/
web-development,Angular,"React JS, Angular & Vue JS - Quickstart & Comparison",초급자,"17,000","₩69,000",8시간 주문형 동영상,"배울 내용
Choose their favorite JavaScript framework and dive deeper into it
Understand the JavaScript world and its many packages and tools better
Take their JavaScript apps to the next level",영어,https://www.udemy.com/course/angular-reactjs-vuejs-quickstart-comparison/
web-development,Laravel,Master Laravel 10 for Beginners & Intermediate 2023,모든 수준,"17,000","₩69,000",54.5시간 주문형 동영상,"배울 내용
Laravel Setup: Learn how to setup and configure Laravel.
MVC Architecture: Understand Laravel's MVC design pattern.
Routing: Master Laravel's critical routing system.
Blade Templating: Use Laravel's Blade for managing views.
Eloquent ORM: Explore database management with Eloquent ORM.
Database Seeding: Learn migrations and seeding in Laravel.
RESTful APIs: Develop APIs handling JSON requests/responses.
Auth Systems: Build secure apps with Laravel's auth systems.
Front-end Integration: Integrate Laravel with front-end libraries.
Real-world Apps: Create five practical projects in Laravel.",영어,https://www.udemy.com/course/laravel-beginner-fundamentals/
web-development,ASP.NET Core,Asp.Net MVC 5 - Ultimate Guide - In depth & Sample Project,모든 수준,"17,000","₩69,000",21.5시간 주문형 동영상,"배울 내용
Confidently speak about MVC Architecture
Crack Asp .Net Mvc job interviews easier
Solve most common bugs and issues in Asp .Net Mvc applications
Working with Razor view engine, code like Pro
Secure Angular applications using the most-recommended - Asp .Net Identity
Interact with server using AJAX and build RESTful Services using Web API
Create real-world apps using Asp .Net Mvc 5
Create Asp .Net Mvc App Folder Structure with industry best practices like a Pro",영어,https://www.udemy.com/course/complete-aspnet-mvc-5-and-aspnet-core-mvc-course-indepth/
web-development,REST API,Software Architecture: REST API Design - The Complete Guide,초급자,"17,000","₩59,000",4시간 주문형 동영상,"배울 내용
Best Practices of professional REST API
Correct use of HTTP Verbs, URL structure and response codes
Using world-leading documentation engine to document your REST API
Integrating Authentication & Authorization capabilities into REST API
Performance techniques to speed up the response from the REST API
Using Postman to test your REST API",영어,https://www.udemy.com/course/rest-api-design-the-complete-guide/
web-development,Node.Js,NodeJS Tutorial and Projects Course,모든 수준,"17,000","₩79,000",34.5시간 주문형 동영상,"배울 내용
Make Great Projects Node and Express",영어,https://www.udemy.com/course/nodejs-tutorial-and-projects-course/
web-development,React JS,"The Ultimate React Course 2023: React, Redux & More",모든 수준,"17,000","₩23,000",67시간 주문형 동영상,"배울 내용
Become an advanced, confident, and modern React developer from scratch
Build 8+ beautiful projects, including one HUGE professional real-world app
Become job-ready by working with libraries and tools used in professional projects
Join my other 1,500,000+ happy students on this journey
Think like a senior React engineer with advanced design patterns
React fundamentals: components, JSX, props, events, state, forms
State management: thinking about state, where to place, local vs. global, UI vs. remote
Build reusable, composable, and versatile components
Master the confusing but important useEffect hook once and for all
Build many custom hooks, reusable in your future projects
더 보기",영어,https://www.udemy.com/course/the-ultimate-react-course/
web-development,Typescript,Mastering TypeScript - 2023 Edition,초급자,"17,000","₩88,000",10.5시간 주문형 동영상,"배울 내용
The ins and outs of ALL of TypeScript's syntax
TypeScript Interfaces, Generics, Classes, Modules, and more
Integrate TypeScript with Webpack
Use TypeScript with ReactJS",영어,https://www.udemy.com/course/learn-typescript/
web-development,Django,Django 4 and Python Full-Stack Developer Masterclass,모든 수준,"17,000","₩79,000",19.5시간 주문형 동영상,"배울 내용
Learn to use HTML
Create responsive layouts with Bootstrap
Style your website with CSS
Understand static website elements like HTML, CSS, and landing pages.
Learn to use Django function based views
Use the Django Template Language to interact with the front-end from Django
Use Django Models to interact with SQL backend databases
Learn to use advanced class based views to quickly create websites
Use Django's built-in authentication and administration systems
Learn to use Django Forms
Create relationships between model tables in the database
더 보기",영어,https://www.udemy.com/course/django-and-python-full-stack-developer-masterclass/
web-development,Vue JS,Vue JS 2.0 - Mastering Web Apps,모든 수준,"19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Build entire Vue JS, VueRouter, and Vuex applications from scratch.
Develop apps that deal with APIs and web requests.
Create web apps with a full authentication service, and real-time database.",영어,https://www.udemy.com/course/vue-web-apps/
web-development,Regular Expressions,Regular Expressions for Beginners - Universal,모든 수준,"20,000","₩25,000",3시간 주문형 동영상,"배울 내용
At the end of this course students will know how to use Regular Expressions
At the end of this course students will be able to use Regular Expressions in any programming language
At the the of this course students will be able to understand Regex syntax when they see it",영어,https://www.udemy.com/course/regular-expressions-for-beginners-universal/
web-development,Express Framework,Just Express (with a bunch of node and http). In detail.,모든 수준,"19,000","₩79,000",12.5시간 주문형 동영상,"배울 내용
Express. That's (mostly) all we cover so when you finish, you'll know it!
Set up an Express server that can do anything Express can do!
Operate that Express Server as a REST API
Use that Express Server to render your front-end web pages with EJS, PUG, & handlebars
Understand the basics of HTTP and the request/response cycle",영어,https://www.udemy.com/course/just-express-with-a-bunch-of-node-and-http-in-detail/
web-development,WordPress,Complete WordPress Developer Course 2023 - Plugins & Themes,모든 수준,"17,000","₩69,000",29.5시간 주문형 동영상,"배울 내용
Build a fully functioning WordPress theme and plugin
Build websites for any business and audience
License your theme and/or plugin
Understand the architecture of a plugin and theme
Understand the WordPress core and it's functions
Fully Understand WordPress's API and how to interact with WordPress and its system
Query the Database and create tables
Comfortably navigate around the WordPress core
Confidently use the command line and learn basic commands.
Learn the latest features in JavaScript including ES6 modules and variables
더 보기",영어,https://www.udemy.com/course/wordpress-development-create-wordpress-themes-and-plugins/
web-development,Blockchain,Build a Blockchain & Cryptocurrency | Full-Stack Edition,중급자,"17,000","₩69,000",14.5시간 주문형 동영상,"배울 내용
Updated for 2022-2023: Learn how to build a blockchain and cryptocurrency from scratch from an engineer with 5+ years of industry experience.
Build a complete blockchain-powered cryptocurrency from scratch.
Understand and fluently converse on the core software engineering concepts behind blockchain and cryptocurrencies.
Create unique blockchain-centric solutions to real work problems and business applications.
Build proof-of-work based systems.
Create backend Node JS servers, with an express API and full testing suite.
Build server-to-server systems with real-time networking capabilities.
Build frontend web applications, particularly with React JS.
Deploy full-stack projects for wide use by the public.
Employ software best practices and coding conventions to write clean, scalable code.",영어,https://www.udemy.com/course/build-blockchain-full-stack/
web-development,React JS,React For The Rest Of Us,모든 수준,"19,000","₩88,000",16.5시간 주문형 동영상,"배울 내용
The problem React solves and *why* we should use it (aside from ""because it's popular"")
How to create Single Page Applications with React
The ability to keep your code organized and manageable
How to seamlessly pull real and dynamic data into your front-end",영어,https://www.udemy.com/course/react-for-the-rest-of-us/
web-development,Vue JS,"Complete Vue Developer 2023: Zero to Mastery (Pinia, Vitest)",모든 수준,"17,000","₩88,000",28시간 주문형 동영상,"배울 내용
Build enterprise level Vue applications and deploy to production
File Uploads, Testing, PWAs, Internationalization, Authentication with Vue 3
Learn to build reactive, performant, large scale applications like a senior developer
Learn the latest features with Vue 3 including Composition API, Pinia, Vue Router + more
Learn to build beautiful applications using TailwindCSS, Sass, CSS Animations and Transitions
Master the latest ecosystem of a Vue Developer from scratch
Become the top 10% VueJS Developer
Use Pinia (the new replacement for Vuex) for state management in your applications
더 보기",영어,https://www.udemy.com/course/complete-vue-js-developer-zero-to-mastery-vuex/
web-development,Django,Python Django - Complete Course,모든 수준,"17,000","₩59,000",18.5시간 주문형 동영상,"배울 내용
How to Build a Django website from start to finish
User Registration and Authentication
Hosting a website on a live server
Building out a REST API
Build a review and voting system
Search & Pagination
Designing databases with Django
How to send emails with Django",영어,https://www.udemy.com/course/python-django-2021-complete-course/
web-development,RxJs,RxJS 7 and Observables: Introduction,모든 수준,"17,000","₩79,000",5.5시간 주문형 동영상,"배울 내용
By completing this course you will understand how Observables work, behave and how to use them.
You will learn the basics (and much, much more) of RxJS in a slow step-by-step manner.
You will have a good understanding of the Observables and other key RxJS topics, such as: Subscriptions, Observers, Operators, Subjects
After you finish this course, you will be able to understand other, more advanced articles, videos and docs available on the Internet.
You will have a great set of tools to start your RxJS journey.",영어,https://www.udemy.com/course/rxjs-and-observables/
web-development,Laravel,"Laravel 2019, the complete guide with real world projects",모든 수준,"20,000","₩25,000",24시간 주문형 동영상,"배울 내용
Build simple to advanced web applications using laravel
Learn how to build ecommerce web applications in php/laravel
Learn how to build forums, blogs, and the most popular of today's web applications
Get a deep understanding of laravel",영어,https://www.udemy.com/course/best-laravel/
web-development,ASP.NET,The Complete Guide To Build Rest Api's with Asp.Net and C#,모든 수준,"19,000","₩59,000",4시간 주문형 동영상,"배울 내용
Understand the Web Api's
Build the backend for your web and mobile apps
Build Web Api's with Entity Framework Code First Approach
Use Entity Framework to query data
Use Model Validations to Validate the data
Implement Sorting , Paging & Searching
Implement Client and Server Side Caching to reduce server load
Implement Authentication & Authorization in Web Api's
Deploy Web Api to Microsoft Azure
Test Api via Postman
Develop Real World Coffee Shop Api with Asp .Net
더 보기",영어,https://www.udemy.com/course/restapi-in-aspnet/
web-development,Asynchronous Programming,"Asynchronous JavaScript: Promises, Callbacks, Async Await",모든 수준,"17,000","₩59,000",5시간 주문형 동영상,"배울 내용
Learn fundamental concepts of Asynchronous JavaScript
Everything you need to know about JavaScript Promises
Using callbacks: Pros and Cons, when to use and how to test
Async / Await - the new way of handling asynchronous operations in JavaScript
In-depth understanding of the Event Loop
Learn how JavaScript Engine executes code behind the scenes
Unit Testing of asynchronous functions
No fluff, direct and to the point
Github repository",영어,https://www.udemy.com/course/asynchronous-javascript-promises-callbacks-async-await/
web-development,ASP.NET Core,Build ASP.NET Core Web API - Scratch To Finish (.NET 7 API),모든 수준,"17,000","₩59,000",18시간 주문형 동영상,"배울 내용
Learn, Understand and Create ASPNET Core Web API From Scratch using .NET 7
Building scalable REST APIs from scratch using ASPNET CORE and C#
Learn and Apply Entity Framework Core to perform CRUD operations on a SQL Server database
Use Entity Framework Core in a code first approach
Understand and Apply the Repository Pattern in ASPNET Core Web API
Use Domain Driven Design (DDD) approach to create domain first models and project
Understand RESTful Principles and Apply them in ASPNET Core Web API
Understand Best practices and Clean Coding Techniques, Know Shortcuts and Tips and Tricks
더 보기",영어,https://www.udemy.com/course/build-rest-apis-with-aspnet-core-web-api-entity-framework/
web-development,Tailwind CSS,Tailwind CSS From Scratch | Learn By Building Projects,초급자,"17,000","₩69,000",12.5시간 주문형 동영상,"배울 내용
Learn to create and edit layouts super fast
Learn the Tailwind utility classes using a code sandbox
Build 5 mini-projects and 6 website projects
Learn how to set up a dev environment using the Tailwind CLI
Configure your styles to create custom layouts",영어,https://www.udemy.com/course/tailwind-from-scratch/
web-development,FastAPI,FastAPI - The Complete Course 2023 (Beginner + Advanced),모든 수준,"17,000","₩79,000",16.5시간 주문형 동영상,"배울 내용
Develop REAL-TIME RESTful APIs & Full Stack Applications using FastAPI
Learn to Deploy your FastAPI applications so the whole world can use YOUR app!
Learn KEY FastAPI features: Modern Authentication, Password Hashing with BCrypt, Authorization, JSON Web Tokens (JWT)
You will TYPE IN EVERY LINE of code with me in the videos. I EXPLAIN every line of code to help you learn!
Establish Table Relationships and Deploy Production Ready Databases
Develop & Deploy professional-grade REST APIs and a Full Stack application with expert instruction
I am a RESPONSIVE INSTRUCTOR ... post your questions and I will RESPOND in 24 hours.
You can DOWNLOAD all source code. Perfect for offline LEARNING and REVIEW.",영어,https://www.udemy.com/course/fastapi-the-complete-course/
web-development,WordPress,Learn WordPress & Using WordPress to Make Money Online,모든 수준,"17,000","₩59,000",6.5시간 주문형 동영상,"배울 내용
You will Learn WordPress for Web Development Web Design & WordPress blogging
You will learn WordPress for making Money Online Using drop servicing business Model
You will learn complete web design with WordPress
You will learn Web Development with WordPress from scratch",영어,https://www.udemy.com/course/learn-wordpress-using-wordpress-to-make-6-figures-online/
web-development,SQL Server,Implementing a Data Warehouse with SQL Server 2012,모든 수준,"19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Illuminate how to work with variables
Confer the concepts involved in Implementing a Data Warehouse with SQL Server 2012
Elucidate the importance of Fact Table
Categorize the different elements of Control Flow
Classify the different types of Transforms available in SSIS
Confer how to deploy and manage packages
Exhibit how to debug and secure packages
Find out the uses of Dimensions
Define data warehouses",영어,https://www.udemy.com/course/implementing-a-data-warehouse-with-sql-server-2012/
web-development,Solidity,The Complete Solidity Course - Blockchain - Zero to Expert,모든 수준,"17,000","₩69,000",16.5시간 주문형 동영상,"배울 내용
Code along and become an advanced and confident Solidity developer from scratch
Get interview-ready by understanding how Solidity and the EVM (Ethereum Virtual Machine) really works under the hood
Solidity fundamentals: variables, if/else, operators, boolean logic, functions, arrays, modifiers, loops, strings, and more
Public & Private visibility (correctly securing data), struct and enums, special global and blockchain variables, suffixes, and addresses
The Ethereum Virtual Machine (EVM) and assembly (low level language), events and logging blockchain emissions, send vs transfer methods, scoping and more
Object-oriented programming: constructor functions, contract and classes, interfaces, abstract contracts (virtual and override), inheritance, and hash tables
Blockchain Functionality: modifier functions, cryptographic functions, fallback functions, and function overloading
advanced Patterns and topics: the withdrawal pattern, restricted access, error handling
더 보기",영어,https://www.udemy.com/course/the-complete-solidity-course-blockchain-zero-to-expert/
web-development,Meteor Framework,Meteor and React for Realtime Apps,모든 수준,"19,000","₩25,000",9시간 주문형 동영상,"배울 내용
Create interactive web apps amazingly fast
Build amazing single page applications with Meteor and React JS
Master fundamental concepts behind structuring Meteor applications
Learn the true purpose of Meteor in a modern application
Be the engineer who explains how Meteor works to everyone else, because you know the fundamentals so well
Build and prototype interesting personal projects in a weekend",영어,https://www.udemy.com/course/meteor-react-tutorial/
web-development,Animation,Angular Styling & Animations (for Angular 2+),중급자,"23,000","₩88,000",7시간 주문형 동영상,"배울 내용
At the end of the course, students will be able to use the many features Angular offers to dynamically style and animate Angular apps
Students will be able to style their Angular components, elements in these components and change that styling dynamically
Students will be able to add complex animations, for example to animate the appearance of elements, lists or upon route changes",영어,https://www.udemy.com/course/angular-styling-animations-for-angular-2-and-angular-4/
web-development,CSS,How to Create A Website: An HTML Tutorial and CSS Tutorial,모든 수준,"17,000","₩79,000",32시간 주문형 동영상,"배울 내용
Build beautiful webpages using today's best practices
Understand the importance of performance and build performant websites
Acquire an outstanding foundation in the fundamentals of web programming
Taught by a professor with 20 years of experience teaching individuals of all abilities
Achieve mastery in the understanding and application of HTML & CSS
Apply cutting-edge techniques such as Flexbox and SVGs",영어,https://www.udemy.com/course/html-tutorial/
web-development,ASP.NET Core,Complete ASP.NET Core and Entity Framework Development,모든 수준,"17,000","₩69,000",14.5시간 주문형 동영상,"배울 내용
Build Complete Data Driven .NET Core MVC Application From Scratch
.NET 6 / 7 Development
Learn C# and Visual Studio Techniques
Implement Authentication and Authorization functionality with Identity Core
Repository and Unit Of Work Pattern and Dependency Injection
Use AutoMapper and View Models
Build Database using Code First Pattern and Migrations
Interact with Database using Entity Framework Core
Use NuGet Package Manager
Manage and Track Changes using GitHub
Asynchronous Programming
Setting up and Publishing to IIS and Remote Database
더 보기",영어,https://www.udemy.com/course/complete-aspnet-core-31-and-entity-framework-development/
web-development,Vue JS,"Quasar V1: Cross-Platform Apps (with Vue 2, Vuex & Firebase)",모든 수준,"17,000","₩59,000",15.5시간 주문형 동영상,"배울 내용
How to create a real-world, cross-platform app for web, iOS, Android, Mac and Windows using Quasar Framework V1 and Firebase
How to manage the state of your app using Vuex
How to create a back-end for the app using Firebase Realtime Database - including user authentication, reading and writing data
All the essentials of Quasar Framework V1 and VueJS 2",영어,https://www.udemy.com/course/quasarframework/
web-development,Flask,The Build a SAAS App with Flask Course,모든 수준,"17,000","₩49,000",10.5시간 주문형 동영상,"배울 내용
See how a large application gets built up in stages
Build complex web applications and websites
Bid for Flask / web development freelance work
Confidence to apply for Flask positions at software companies
Proficiency with server-side development and databases
An awesome Docker based development environment",영어,https://www.udemy.com/course/the-build-a-saas-app-with-flask-course/
web-development,PHP,Make a Spotify Clone from Scratch: JavaScript PHP and MySQL,모든 수준,"17,000","₩49,000",15시간 주문형 동영상,"배울 내용
Build your own music streaming service like Spotify
Master important areas of development in JavaScript, PHP, HTML and MySQL
Discover important techniques that are essential for any aspiring software engineers",영어,https://www.udemy.com/course/spotify-clone/
web-development,PHP,PHP for Beginners: How to Build an Ecommerce Store,모든 수준,"20,000","₩69,000",19.5시간 주문형 동영상,"배울 내용
At the end you will be able to build any E-commerce application with PHP
At the end of this course you will be able to upload your application online",영어,https://www.udemy.com/course/php-for-beginners-how-to-build-an-ecommerce-store/
web-development,CSS,"Learn How To Build Amazing Websites w/ HTML, CSS and Sass",모든 수준,"19,000","₩25,000",38.5시간 주문형 동영상,"배울 내용
How to build amazing websites: professional, beautiful and responsive
Learn the skills needed to become a front-developer
Learn the fundamentals of web design
Learn the fundamentals of JavaScript
Modern CSS techniques to create stunning designs and effects
Step by Step website projects using HTML5 and CSS3
Sass project: global variables, architecting CSS, managing media queries, etc.
jQuery animation effects, scroll effects and ""sticky"" navigation
Advanced CSS animations
How to make your website stand out
Learn the fundamentals of SEO
Website projects for you to follow step by step
더 보기",영어,https://www.udemy.com/course/build-websites-html-css-sass-javascript/
web-development,Socket.IO,"SocketIO v4, with websockets - the details.",모든 수준,"19,000","₩88,000",26시간 주문형 동영상,"배울 내용
Socketio. That's (mostly) all we cover so when you finish, you'll know it!
Setup a socketio application between the browser and an Express server and run real-time back and forth
Understand the basics of websockets and how they work
The basics of the transport layer and how a packet works",영어,https://www.udemy.com/course/socketio-with-websockets-the-details/
web-development,React JS,"Build an app with React, Redux and Firestore from scratch",초급자,"17,000","₩69,000",24시간 주문형 동영상,"배울 내용
Students will be able to create an application using React, Redux and Firestore by the end of this course.
Students will improve their javascript skills by taking this course",영어,https://www.udemy.com/course/build-an-app-with-react-redux-and-firestore-from-scratch/
web-development,Materialize CSS,Materialize CSS From Scratch With 5 Projects,모든 수준,"19,000","₩23,000",10.5시간 주문형 동영상,"배울 내용
Learn to correctly structure HTML 5 documents with semantic tags and attributes
Learn and create amazing high quality Materialize themes and UIs from scratch
Learn the Materialize utilities, classes, components & JS widgets using a custom sandbox environment
Learn some custom JavaScript/JQuery to make your themes more interactive",영어,https://www.udemy.com/course/materialize-css-from-scratch-with-5-projects/
web-development,Node.Js,Node.js for Beginners - Become a Node js Developer + Project,모든 수준,"19,000","₩79,000",23시간 주문형 동영상,"배울 내용
To build Amazing NodeJS applications like the CMS we build here using Express, MongoDB and more
To deploy Nodejs Apps on the Cloud
To create Login and Registration system using NodeJS
To use Mongoose (ODM) - very similar to ORM
To create custom events
To import and export data
To use the Express FrameWork
To handle HTTP requests
To deal with Files
To use WebSockets - (Chat application)
To use PassportJS a module to login to Facebook, Twitter, Google and more
To use Template Engines like Handlebars
더 보기",영어,https://www.udemy.com/course/nodejs-for-beginners-become-a-nodejs-developer/
web-development,ASP.NET Core,Asp.Net Core 7 (.NET 7) | True Ultimate Guide,모든 수준,"17,000","₩79,000",80.5시간 주문형 동영상,"배울 내용
Confidently speak about most of the basic, intermediate and advanced concepts of Asp .Net Core
Crack Asp .Net Core job interviews easier
Strong Foundation of MVC Architecture Pattern and root level concepts of Asp .Net Core
Add two profile projects to your profile and increase chances of getting a better job
Learn professional developer best practices
Become equivalent to Senior-level Asp .Net Core developer with Repository Pattern, SOLID Principles, Clean Architecture, Serilog
Get Instructor-Support to your questions within 24 hours; max 48 hours",영어,https://www.udemy.com/course/asp-net-core-true-ultimate-guide-real-project/
web-development,Next.js,Next.js Dev to Deployment,모든 수준,"17,000","₩69,000",10시간 주문형 동영상,"배울 내용
Build a music event application from start to finish
Learn the fundamentals of NextJS
Create a backend using Strapi CMS
JWT Authentication / HttpOnly Cookie Storage
Pagination, search, image uploading with Cloudinary
Build a static blog with pagination, search & categories using Markdown
Deploy to production using Vercel",영어,https://www.udemy.com/course/nextjs-dev-to-deployment/
web-development,Node.Js,Build NodeJS applications with Mongodb,모든 수준,"19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Build high quality applications built with Node, Express and MongoDB
Storing data with Mongodb database
Use cutting-edge ES6/ES7 JavaScript
Create Express web servers
Learn user sessions and authentication in nodejs applications
Communicating with a mongodb database using mongoose ODM",영어,https://www.udemy.com/course/node-js-mongo-db-2018/
web-development,MERN Stack,"MERN Stack Course - MongoDB, Express, React and NodeJS",중급자,"17,000","₩79,000",38시간 주문형 동영상,"배울 내용
Learn how to build big full stack app from scratch
Learn how to connect Front-End application (React) with Backend application (Express, MongoDB, NodeJS)
Learn how to implement JWT for authentication and authorization
Learn how to implement React Hooks, Async/Await, React Router 6, Axios
Learn how to implement ES6 in Node
Learn how to deploy MERN app on Heroku
Learn best practices of Front-End and Server applications",영어,https://www.udemy.com/course/mern-stack-course-mongodb-express-react-and-nodejs/
web-development,Angular Material,Angular Material In Depth (Angular 16),모든 수준,"20,000","₩26,000",6.5시간 주문형 동영상,"배울 내용
Code in Github repository with downloadable ZIP files per section
Learn how to use the Angular Material Library
Learn how to design responsive applications with Angular Material
Learn how to setup the Navigation Menu of your Angular Material Application
Learn how to use the most commonly needed Angular Material Form Widgets
Master the Angular Material Data Table, learn server-side Pagination, Sorting and Filtering
Learn how to build Angular Material Custom Dialogs
Learn how to build an Angular Material Custom Theme
Learn the Angular Material Tree component, Virtual Scrolling and other advanced components",영어,https://www.udemy.com/course/angular-material-course/
web-development,AWS Amplify,AWS AppSync & Amplify with React & GraphQL - Complete Guide,모든 수준,"17,000","₩49,000",12시간 주문형 동영상,"배울 내용
Develop a production-ready serverless backend API powered by AWS AppSync and GraphQL that scales to MILLIONS of requests
Deploy a fully functional blogging application using the AWS Amplify framework (with comments and likes features!)
Learn how to develop Real-Time Subscriptions with AWS AppSync for real-time scalable updates for your web applications
Learn GraphQL, and how managed GraphQL works in AWS with AWS AppSync",영어,https://www.udemy.com/course/aws-appsync-amplify-with-react-graphql-course/
web-development,Laravel,"Master Laravel, Vue 3 & Inertia Full Stack 2023",모든 수준,"17,000","₩69,000",36시간 주문형 동영상,"배울 내용
Learn Laravel 9 from Scratch
Learn Vue 3 from Scratch
Learn the All New Vue 3 Composition API!
Mix Backend and Frontend Frameworks using Inertia
Learn Tailwind CSS",영어,https://www.udemy.com/course/master-laravel-6-with-vuejs-fullstack-development/
web-development,HTML,Step-by-step HTML and CSS for Absolute Beginners,초급자,"19,000","₩25,000",4시간 주문형 동영상,"배울 내용
In this course, we'll create a simple ""Coming Soon"" webpage using valid HTML5 and CSS3 code
We'll focus on WHY the code we write looks the way it does –– so you can develop an intuitive understanding of how HTML and CSS work
By the end of this course, you'll be able to use HTML and CSS with confidence, following best practices every step of the way!",영어,https://www.udemy.com/course/step-by-step-html-and-css-for-absolute-beginners/
