대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
software-engineering,UML,UML Class Diagrams for Programmers,모든 수준,"19,000","₩25,000",1시간 주문형 동영상,"배울 내용
Understand how to use UML Class Diagrams for effective communication.
Understand how to read and create UML Class Diagrams.
Understand how to design object-oriented classes in UML.
Understand the different categories of UML diagrams.
Understand the value of UML - even if it is done by hand.
Understand the different concepts - like relationships - that apply to UML Class Diagrams.
Understand how to write code based on UML Class Diagrams.
Understand which elements of UML Class Diagrams are most useful.",영어,https://www.udemy.com/course/uml-class-diagrams-for-programmers/
software-engineering,Coding Interview,JavaScript Interview Prep: Practice Problems,모든 수준,"19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Be very well prepared for any javascript programming interviews you will have
Learn the skills, concepts, and techniques necessary to excel in javascript coding interviews
Excel in a wide variety of javascript interview questions that you could be asked in an interview
Learn what programming interviews are like and what kind of questions to expect
Strengthen you javascript programming skills and your knowledge of important javascript concepts
Feel very confident going into any javascript programming interviews you will have",영어,https://www.udemy.com/course/javascript-interview-prep/
software-engineering,Arduino,Programming the Arduino - Getting Started,초급자,"17,000","₩23,000",7시간 주문형 동영상,"배울 내용
Create structured and efficient Arduino programs
C and Arduino programming (+best practices)
Become more autonomous when programming on Arduino, and rely less on copying/pasting
Write code and practice instead of just sitting and watching
Build a very basic Arduino circuit
Get more confidence for your next Arduino projects",영어,https://www.udemy.com/course/arduino-programming-for-beginners/
software-engineering,Git,Learn GIT In depth with BitBucket- Practical work flows,모든 수준,"17,000","₩48,000",6.5시간 주문형 동영상,"배울 내용
Understand GIT Core concepts& Commands in depth
Understand how GIT and Bit bucket works together to create Strong Version control System
Deep dive into GIT Advanced workflows with real time examples from Clone to push with merge conflicts
Learn Tricky GIT commands like, rebase, Squash, Cherry pick, amend, bisect, revert , reset etc
Understand How to Integrate GIT Bitbucket with Jira to have all Project management at one place
Implement Bitbucket pipelines to check the Code after every GIT Commits and Pull requests",영어,https://www.udemy.com/course/learn-git-tutorial-bitbucket/
software-engineering,Linux Kernel,Developing a Multithreaded Kernel From Scratch!,모든 수준,"22,000","₩79,000",28시간 주문형 동영상,"배울 내용
How to create a kernel from scratch
How to create a multi-tasking kernel
How to handle malicious or problematic programs in your operating system. Terminating them if they misbehave.
How memory works in computers
The difference between kernel land, user land and the protection rings that make up modern computing
Kernel design patterns used by the Linux kernel its self
You will learn all about virtual memory and how to map virtual addresses to physical addresses
You will learn how to make the kernel understand processes and tasks
더 보기",영어,https://www.udemy.com/course/developing-a-multithreaded-kernel-from-scratch/
software-engineering,gRPC,gRPC Masterclass with Java & Spring Boot,모든 수준,"17,000","₩79,000",9.5시간 주문형 동영상,"배울 내용
Complete gRPC from scratch
10X Performance
Spring Boot Integration
Inter microservice communication
Unary, Client Streaming, Server Streaming & Bi Directional Streaming API
Load Balancing
Interceptors
Protocol Buffers / Protobuf
SSL / TLS
Metadata / Context / CallOptions",영어,https://www.udemy.com/course/grpc-the-complete-guide-for-java-developers/
software-engineering,Python,The Complete Coding for Beginners Course (2023),초급자,"17,000","₩69,000",16시간 주문형 동영상,"배울 내용
Learn how to code, and even better, understand what you’re doing!
Get the programming fundamentals you need before going any further
Learn by doing: Build many real apps with fun coding projects
Variables, Lists, Conditions, Loops, Functions, Libraries, … All the coding basics are covered + more.
Master the coding process: Transform your ideas into code
Break down any coding project into smaller steps
Create decision algorithms
Learn with block programming first, then switch to text programming
Code with Python 3
Become more independent when learning any other programming language
더 보기",영어,https://www.udemy.com/course/the-complete-coding-for-beginners-course/
software-engineering,Microservices,Spring WebFlux Masterclass: Reactive Microservices,모든 수준,"17,000","₩69,000",10시간 주문형 동영상,"배울 내용
Spring WebFlux
Reactive Microservices
Spring Data Reactive MongoDB
Spring Data R2DBC
Server Sent Events
3 Microservices Development From Scratch
WebClient
Functional Endpoints",영어,https://www.udemy.com/course/spring-webflux/
software-engineering,Cryptocurrency,"Python, JS, & React | Build a Blockchain & Cryptocurrency",모든 수준,"19,000","₩79,000",15시간 주문형 동영상,"배울 내용
Updated for 2022-2023: learn how to build a full-stack blockchain+cryptocurrency from an engineer with 5+ years of industry experience.
How to build a blockchain and cryptocurrency system from scratch.
The fundamentals of python - data structures, object-oriented programming, modules, and more.
The ins and outs of hashing and sha256.
Encoding and decoding in utf-8.
Testing Python applications with pytest.
Python virtual environments.
The concept of proof of work, and how it pertains to mining blocks.
더 보기",영어,https://www.udemy.com/course/python-js-react-blockchain/
software-engineering,Akka,Akka Streams with Scala | Rock the JVM,전문가,"22,000","₩69,000",8.5시간 주문형 동영상,"배울 내용
Learn advanced Akka with asynchronous streams
Understand backpressure and the principles of Reactive Streams
Adopt a new mental model with Materialization
Construct large-scale streams with the Akka Streams Graph DSL
Control Akka Streams logic with Graph Stages
Internalize the best practices",영어,https://www.udemy.com/course/akka-streams/
software-engineering,Terraform,Deploy Infra in the Cloud using Terraform,초급자,"19,000","₩25,000",7시간 주문형 동영상,"배울 내용
Automate infrastructure deployment to the cloud
Create Terraform templates
Working with the ""Execution Plan""
Sharing and locking the State file
Deploy into dev/test and production
DevOps CI/CD pipelines for Terraform
GitOps with Atlantis
Creating and deploying Web Apps, Databases, VMs, Storage, Kubernetes clusters
Deploy to multiple cloud platforms using Modules
Troubleshooting Terraform
Applying Infrastructure as Code (IaC)
더 보기",영어,https://www.udemy.com/course/deploy-infra-in-the-cloud-using-terraform/
software-engineering,Data Structures,Algorithms Data Structures in Java #2 (+INTERVIEW QUESTIONS),모든 수준,"20,000","₩79,000",13시간 주문형 동영상,"배울 내용
Grasp the fundamentals of algorithms and data structures
Develop your own algorithms that best fit to the personal need
Detect non-optimal code snippets
Understand data compression
Understand sorting algorithms
Understand tries and ternary search trees
Understand Strings and StringBuilders",영어,https://www.udemy.com/course/algorithms-and-data-structures-in-java-part-ii/
software-engineering,Cloud Computing,The Complete Cloud Computing Software Architecture Patterns,모든 수준,"17,000","₩69,000",4.5시간 주문형 동영상,"배울 내용
Architect Modern Large Scale Software Systems
Solve Challenging System Design Problems using Software Architecture Patterns
Use Cloud Computing to Serve Millions of Users around the World
Design, Architect, Deploy and Test Real-Life Production Systems",영어,https://www.udemy.com/course/the-complete-cloud-computing-software-architecture-patterns/
software-engineering,Microservices,Java Microservices: CQRS & Event Sourcing with Kafka,모든 수준,"17,000","₩59,000",4.5시간 주문형 동영상,"배울 내용
CQRS
Event Sourcing
Creating DDD-Oriented Microservices
Using MongoDB as an Event Store
Optimistic Concurrency Control
Event Versioning
Using Apache Kafka as a Message Bus
Implementing the Database-Per-Service Pattern
Spring Framework
Docker
Using MySQL to Implement the Read Database
Replay the Event Store and Recreate the State of the Aggregate
Replay the Event Store and Recreate the Entire Read Database
Replay the Event Store and Recreate the Read Database in a Different Database Type - PostgreSQL
더 보기",영어,https://www.udemy.com/course/java-microservices-cqrs-event-sourcing-with-kafka/
software-engineering,Software Engineering,Learn Vert.x - Reactive microservices with Java,모든 수준,"17,000","₩59,000",10시간 주문형 동영상,"배울 내용
Learn how to use the Vert.x 4 Framework
Build a REST API
Reactive Database Access with Vert.x
Using Web Sockets with Vert.x
Configuring a Vert.x application properly
Using Mutiny and Vert.x
Creating a Quarkus Reactive Application
and more!",영어,https://www.udemy.com/course/reactive-web-applications-with-vertx-and-vuejs/
software-engineering,Coding Interview,Data Structures and Algorithms in C++ For Coding Interview,초급자,"19,000","₩25,000",7시간 주문형 동영상,"배울 내용
Solve Easy to Medium Difficulty problems that address different data strutures
Have an understanding of how to systematically approach coding problems in a step by step manner",영어,https://www.udemy.com/course/data-structures-and-algorithms-cplusplus-for-interviews/
software-engineering,Spring Framework,Spring Framework 6: Beginner to Guru,모든 수준,"17,000","₩88,000",33시간 주문형 동영상,"배울 내용
Learn to Build a Spring Boot Web Application
Perform Dependency Injection with Spring Framework 6
Learn Best Practices for Building RESTful APIs
Use Project Lombok to Speed Up Your Development
Create RESTful Web Services using SpringMVC
Test Spring MVC using Spring MockMVC with Mockito
Use Spring Data JPA with Spring MVC
Validate Data using Bean Validation
How to Access a MySQL Database with Spring Boot
Use Flyway for Database Migrations
Create RESTful APIs Using Spring Data REST
How to use Spring RestTemplate
더 보기",영어,https://www.udemy.com/course/spring-framework-6-beginner-to-guru/
software-engineering,Algorithms,Graph Theory Algorithms for Competitive Programming (2022),모든 수준,"17,000","₩69,000",23시간 주문형 동영상,"배울 내용
Graph Basics, Applications
BFS, DFS, Connected Components
Shortest Paths - Dijkstra, Bellman, Floyd Warshall
Travelling Salesman Problem - DP with Bitmasks
Topological Ordering, Strongly Connected Components
Disjoint Set Union, Minimum Spanning Trees, Prim's & Kruskal
Advanced Graphs, Euler Tour, Trees
Network Flow, LCA, Articulation Points
Graphs for Competitive Programming
80 + Competitive Coding Questions
Complete Code Repository in C++ and Java
Coding Exercises Solutions",영어,https://www.udemy.com/course/graph-theory-algorithms-for-competitive-programming/
software-engineering,Microservices,.NET Microservices: CQRS & Event Sourcing with Kafka,모든 수준,"17,000","₩59,000",8.5시간 주문형 동영상,"배울 내용
CQRS
Event Sourcing
How to Create Microservices in C# with .NET
Creating DDD-Oriented Microservices
Using Apache Kafka as a Message Bus
Creating an Event Store with MongoDB
Optimistic Concurrency Control
Event Versioning
Using Microsoft SQL to Implement the Read Database
Replay the Event Store and Recreate the State of the Aggregate
Replay the Event Store and Recreate the Entire Read Database
Replay the Event Store and Recreate the Read Database in a Different Database Type - PostgreSQL
더 보기",영어,https://www.udemy.com/course/net-microservices-cqrs-event-sourcing-with-kafka/
software-engineering,CI/CD,Mastering CI/CD with TeamCity and Octopus Deploy,모든 수준,"19,000","₩59,000",4.5시간 주문형 동영상,"배울 내용
Installing TeamCity on Windows, Linux (Ubuntu) and Mac
Installing Octopus Deploy to Windows and Linux (Ubuntu)
Creating and Managing Flexible Build Projects in TeamCity
Triggering Automated Builds
Checking and Approving Pull Requests
Pushing TeamCity Artefacts to Octopus Deploy
Creating Flexible Deployment Projects in Octopus Deploy
Using Life Cycles and Channels to Control Deployments
Using Variables, Variable Scopes and AWS/Azure Accounts
Tenants and Tenanted Deployments in Octopus Deploy",영어,https://www.udemy.com/course/mastering-cicd-with-teamcity-and-octopus-deploy/
software-engineering,Cadence OrCAD/Allegro,PCB Designing (with 3D Model) in Orcad [2022],모든 수준,"23,000",,12.5시간 주문형 동영상,"배울 내용
Students can draw their own schematics and Design their own custom Printed Circuit Boards.
Students will learn basic terminologies related to PCB's that are used widely in books and industries
In Addition students will learn widely used electronics concepts",영어,https://www.udemy.com/course/orcad2019/
software-engineering,Microservices,Akka HTTP with Scala | Rock the JVM,전문가,"17,000","₩49,000",10시간 주문형 동영상,"배울 내용
Reactive microservices
REST APIs in minutes
Server and Client-side HTTP
JSON integration
Websockets
JSON Web Tokens (JWT) authorization
Seamless interaction with Akka Actors and Akka Streams",영어,https://www.udemy.com/course/akka-http/
software-engineering,Go (programming language),Mastering Multithreading Programming with Go (Golang),중급자,"17,000","₩59,000",5.5시간 주문형 동영상,"배울 내용
Discover how to create responsive and high performance software.
See how to use multithreading for modeling certain types of problems and simulations.
Develop programs with Golang that are highly Concurrent and Parallel.
Understand the advantages, limits and properties of Parallel computing.
Improve your programming skills in Go with more advanced, mulithreading topics.
Learn about goroutines, mutexes, reader writers locks, waitgroups, channels, condition variables and more.",영어,https://www.udemy.com/course/multithreading-in-go-lang/
software-engineering,Kaizen,Agile Retrospective+Continuous Improvement+Kaizen wth Scrum,모든 수준,"19,000","₩25,000",1.5시간 주문형 동영상,"배울 내용
A complete overview of the retrospectives and how it is used to boost the efficiency and productivity of a team
Learn how to improve sprint retrospectives
Learn what scrum is and why it is so powerful for conducting a retrospective
Learn the exact techniques the pros use in industry for holding retrospectives
Feel confident in improving the performance of scrum for any software, service, maintenance or support team
Explain what sprint retrospectives will make your team or business more efficient",영어,https://www.udemy.com/course/agile-retrospectives-kaizen-lean/
software-engineering,Algorithms,Algorithms and Data Structures in Swift 5,모든 수준,"19,000","₩59,000",3시간 주문형 동영상,"배울 내용
Learn how to write elegant and efficient code from a leading expert
Cut down on your development time
Get the companion eBook for FREE! (sells for $28.80 on Amazon)
Gain a working knowledge of algorithmic thinking
Learn how to improve the performance of existing code
Get ready for technical job interviews",영어,https://www.udemy.com/course/introduction-to-algorithms-in-swift/
software-engineering,RabbitMQ,RabbitMQ & Java (Spring Boot) for System Integration,모든 수준,"17,000","₩59,000",7.5시간 주문형 동영상,"배울 내용
Setup a basic RabbitMQ environment
Learn & implement RabbitMQ concepts : message, queue, exchange
Learn basic knowledge of Java with Spring Boot
Learn & implement Java programs to handle asynchronous data integration among multiple systems using RabbitMQ
Handle basic error that occurred on Java + RabbitMQ, including how to retry failed message
Using basic RabbitMQ REST API",영어,https://www.udemy.com/course/rabbitmq-java-spring-boot-for-system-integration/
software-engineering,Akka,Akka Persistence with Scala | Rock the JVM,전문가,"17,000","₩59,000",7시간 주문형 동영상,"배울 내용
Learn advanced Akka with Persistent Actors
Write long-lived, fault-tolerant distributed systems
Use Akka Persistence in production with PostgreSQL or Cassandra
Adopt a new mental model with Event Sourcing",영어,https://www.udemy.com/course/akka-persistence/
software-engineering,Python,Learn Parallel Computing in Python,중급자,"17,000","₩49,000",5시간 주문형 동영상,"배울 내용
Discover how to create responsive and high performance software.
See how to use multithreading and multiprocessing for modeling certain types of problems.
Develop programs with Python that are highly Concurrent and Parallel.
Understand the advantages, limits and properties of Parallel computing.
Improve your programming skills in Python with more advanced, mulithreading and multiprocessing topics.
Learn about threads, processes, mutexes, barriers, waitgroups, queues, pipes, condition variables, deadlocks and more.",영어,https://www.udemy.com/course/parallel-computing-in-python/
software-engineering,C++ (programming language),C++ Data Structures & Algorithms + LEETCODE Exercises,모든 수준,"17,000","₩79,000",7.5시간 주문형 동영상,"배울 내용
Learn DSA Faster with Animated Examples
Mastery of Data Structures and Algorithms
Confidently Answer Technical Interview Questions
Time and Space Complexity of Data Structures and Algorithms
Strengthen Your Skills as a Developer",영어,https://www.udemy.com/course/data-structures-algorithms-cpp/
software-engineering,Aspen HYSYS,Oil & Gas Process Simulation/ Modeling Using Aspen HYSYS,중급자,"23,000","₩69,000",4시간 주문형 동영상,"배울 내용
Process Simulation using Aspen HYSYS (compatible with V.8 to V.11)
Efficient use of different HYSYS functions to build steady state process simulations
Oil & Gas Processing Techniques",영어,https://www.udemy.com/course/oil-gas-process-simulation-modeling-using-aspen-hysys/
software-engineering,gRPC,gRPC [Node.js] MasterClass: Build Modern API & Microservices,중급자,"17,000","₩59,000",2.5시간 주문형 동영상,"배울 내용
Learn the gRPC theory to understand how gRPC works
Compare gRPC and REST API paradigm
Write your gRPC service definition in .proto files
Generate Server & Client Code in NodeJS using the protoc gRPC Plugin
Implement Unary, Server Streaming, Client Streaming & Bi-Directional Streaming API
Practice your learning with Exercises & Solutions
Implement advanced concepts such as Error Handling, Deadlines & SSL Security
Implement a full CRUD API on top of MongoDB
Get pointers to expand your learning journey and get inspired by real world gRPC services",영어,https://www.udemy.com/course/grpc-nodejs/
software-engineering,Assembly Language,x86 Assembly Language Programming Masters Course,모든 수준,"19,000","₩59,000",3.5시간 주문형 동영상,"배울 내용
How to use Emu8086 to create assembly programs for the 8086 processor
All about registers in a processor and how they can be useful for storing temporary information
All about segmentation in Intel processors
All about interrupts
Subroutines and return addresses
The stack
Talking with a C program using assembly
Talking with an assembly program using C
Understanding disassembly
Understanding how GCC compiler can create machine code that can call our assembly functions
How to use NASM Assembler
더 보기",영어,https://www.udemy.com/course/x86-assembly-language-programming-masters-course/
software-engineering,Algorithms,Mastering critical SKILLS in Algorithms using C++: Part 1,모든 수준,"17,000","₩79,000",19시간 주문형 동영상,"배울 내용
Practice 90 problems to sharpen problem-solving and algorthmic skills
Expose yourself to many algorithmic techniques
After the course, a smooth experience to prepare for coding interviews
Short and well written codes",영어,https://www.udemy.com/course/skills-algorithms-cpp/
software-engineering,RabbitMQ,RabbitMQ In Practice,모든 수준,"17,000","₩59,000",9시간 주문형 동영상,"배울 내용
RabbitMQ best practices
Usage of Exchanges, Queues, Bindings and Routing Keys
Clustering and Highly Available and Fault Tolerant features
Federations and Showels
Performance testing, monitoring and memory analysis
RabbitMQ patterns: Work queues, publish subscribe, RPC, DLX, delayed scheduling etc.
Lazy queues, TTL, priority queues, exclusive queues, durability, hashed exchanges etc.
AMQP deep dive
General RabbitMQ Security and Troubleshooting",영어,https://www.udemy.com/course/rabbitmq-in-practice/
software-engineering,REST API,AWS Serverless REST APIs for Java Developers. CI/CD included,초급자,"17,000","₩69,000",14.5시간 주문형 동영상,"배울 내용
REST API and its design principles
Building Serverless REST APIs in AWS with Java
Amazon API Gateway
Build and deploy API with AWS SAM
AWS Lambda
Implement User Sign-up, Sign-in and Conformation features
Amazon Cognito
Learn to use Cognito Authorizers
Implement custom Lambda Authorizer to validate JWT
Learn to Encrypt & Decrypt sensitive environment variables
Learn to use API Keys and Usage Plans
Unit Test AWS Lambda functions
더 보기",영어,https://www.udemy.com/course/aws-serverless-rest-apis-for-java-developers/
software-engineering,Arduino,Arduino Embedded C With Electronics/Schematics/PCB,초급자,"19,000","₩48,000",4시간 주문형 동영상,"배울 내용
All about Arduino and firmware programming
Designing Electronic Schematics
Designing PCB(Printed Circuit Boards)",영어,https://www.udemy.com/course/arduino-firmware-programming-with-electronicsschematicspcb/
software-engineering,Python,Intro To TKinter for Python GUI Apps,초급자,"19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Introductory TKinter
How to Build Basic Apps With TKinter and Python
Download and Install Python
Create Executable .exe Apps",영어,https://www.udemy.com/course/intro-to-tkinter-for-python-gui-apps/
software-engineering,Entity Framework,Introduction to Entity Framework Core 6,초급자,"17,000","₩69,000",13시간 주문형 동영상,"배울 내용
You are going to be able to develop .NET apps that use Entity Framework Core
Read, update, insert and delete data using Entity Framework Core
Create databases from C# code
Model relationships using conventions, data annotations and the fluent API
Do automatic tests that involves Entity Framework Core
Use the latest features of Entity Framework Core",영어,https://www.udemy.com/course/introduction-to-entity-framework-core/
software-engineering,Algorithms,Ultimate JavaScript Interview Course,모든 수준,"20,000","₩69,000",11시간 주문형 동영상,"배울 내용
Be incredibly well prepared for any javascript programming interviews you will have
Excel in a wide variety of javascript interview questions that you could be asked in an interview
Learn and understand how algorithms work and how to code them out
Create your own, custom, algorithms that can perform whatever functionality you may need
How to code out important data structures in JavaScript
Manipulate data structures in your own, custom, ways for whatever suits your needs
Improve the efficiency, performance, and scalability of your code, applications, and programs",영어,https://www.udemy.com/course/ultimate-javascript-interview-course/
software-engineering,Apache Airflow,Apache Airflow on AWS EKS: The Hands-On Guide,모든 수준,"17,000","₩69,000",7.5시간 주문형 동영상,"배울 내용
How to Set Up a Production Ready Architecture for Airflow on AWS EKS From A-Z
How to deploy DAGs from Git (public and private)
How to Create CI/CD Pipelines with AWS CodePipeline Deploy DAGs
How to Share DAGs and Store Logs with AWS EFS
How to Enable Remote Logging with AWS S3 in EKS
How to Test your DAGs in CI/CD pipelines
How to Store Sensitive Data in AWS Secret Manager",영어,https://www.udemy.com/course/apache-airflow-on-aws-eks-the-hands-on-guide/
software-engineering,Typescript,Advanced Typescript programming with NodeJs and Webpack,중급자,"20,000","₩26,000",9시간 주문형 동영상,"배울 내용
Basic and advanced features of Typescript, like classes, access modifiers, OOP, decorators
Write a complex NodeJs server from scratch
Use Typescript with Webpack to run it inside the browser
Create Typescript dynamic views
Manage internal and external dependencies
Create a full stack application with clean Typescript
HTTP, REST, CORS
Use modern syntax (async/await)
Deploy NodeJs application to AWS(EC2 and S3)",영어,https://www.udemy.com/course/typescript-full-stack-programming/
software-engineering,Aspect-Oriented Programming,Advanced C# Course : Become a Backend Developer,모든 수준,"20,000","₩25,000",3시간 주문형 동영상,"배울 내용
You will learn how to implement an effective application with layers.
You will learn how to implement AOP techniques
Learn how to implement Validation, Caching, Performance, Logging, Transaction Management, Authorization
You will learn what a cross cutting concern is and how to implement it.
You will learn how to implement Ninject as an IoC Container.
You will learn how to implement Entity Framework
You will learn how to implement Repository Pattern
You will learn how to implement IoC using Ninject
You will learn how to implement Validation using Fluent Validation",영어,https://www.udemy.com/course/advanced-csharp-course/
software-engineering,Computer Science,Binary: The Foundation of All Computing,모든 수준,"19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Read and write binary
Read and write hexadecimal
Understand why binary is made of 1s and 0s
Understand ASCII and Unicode
Know what a real gigabyte is
Understand different counting systems (such as Base16 and Base64)",영어,https://www.udemy.com/course/learn-binary/
software-engineering,Assembly Language,Creating A Chip-8 Emulator In C,중급자,"39,000","₩49,000",5시간 주문형 동영상,"배울 내용
How to create an emulator for the Chip-8 machine
Knowledge of how instruction sets work
Understanding of how machines work",영어,https://www.udemy.com/course/creating-a-chip-8-emulator-in-c/
software-engineering,webMethods,SoftwareAG webMethods 10.x Development Practice Demo Videos,초급자,"19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
webMethods JDBC Adapter Services (select, insert, update, batchinsert, custom sql template)
Database to XML transformation
Flatfile to XML Conversion
Oracle installation in order to connect/work with database related exercise
webMethods Integration Server Admin Walk through
webMethods Deployer
webMethods Designer
How to Start/Stop Integration Server, Universal Messaging (startup),
How to create Cache Manager to store the key and Values.
How to send Messages to JMS Queue and Subscribe Message from JMS Queue
더 보기",영어,https://www.udemy.com/course/webmethodsdemo/
software-engineering,Refactoring,Refactoring Pyramid explained in simple steps (Java),중급자,"23,000","₩29,000",2시간 주문형 동영상,"배울 내용
Design Patterns
Clean Code
Refactoring
SOLID Principles
Working with Legacy Code",영어,https://www.udemy.com/course/pyramid-of-refactoring-java-interpreter-factories/
software-engineering,Algorithms,Algorithms for Job Interviews and Competitive Programming,중급자,"17,000","₩23,000",1.5시간 주문형 동영상,"배울 내용
Find efficient solutions to algorithmic programming problems.
Analyse why code runs slowly and significantly improve run time.
Apply most important algorithms to solve real problems.",영어,https://www.udemy.com/course/algorithms-for-job-interviews-and-competitive-programming/
software-engineering,Refactoring,Refactoring Java with IntelliJ IDEA,중급자,"19,000","₩49,000",1.5시간 주문형 동영상,"배울 내용
Navigate code seamlessly
Refactor Java code like a pro
Put away that mouse, and avoid RSI
Understand design decisions made when refactoring",영어,https://www.udemy.com/course/refactoring-java-with-intellij-idea/
software-engineering,Coding Interview,Coding Interview Preparation - The Softer Skills,초급자,"19,000","₩25,000",1.5시간 주문형 동영상,"배울 내용
Differentiate between different types of interviews and how to approach them (i.e. behavioral, white board/coding questions, take home challenges, refactoring, system design, etc.)
Easily answer behavioral questions when asked “Tell me about a time when you…”
Build a step-by-step list to approaching coding questions
Create of list of key questions to ASK the hiring manager and the interviewer specific to a particular role and company
Develop a prep system you will use on all future interviews",영어,https://www.udemy.com/course/software-engineer-interview-preparation/
software-engineering,Web Development,Spring Boot and React with Test Driven Development,모든 수준,"19,000","₩69,000",20시간 주문형 동영상,"배울 내용
Practice Test Driven Development in a complete project from beginning to the end.
How to test your java projects with JUnit.
How to test your javascript projects with Jest.
How to use React Testing Library with React tests. Handling user actions and querying the tree items.
How to mock external dependencies in testing.
Create a fully functional application with Spring Boot.
Learn how to build a RestFul API.
Secure Spring application with Spring Security. Practice method level security.
Practice Spring Data with custom query methods, pagination and specification.
Learn how to run application in different environment profiles with different configurations.
더 보기",영어,https://www.udemy.com/course/test-driven-web-application-development-with-spring-react/
software-engineering,Google Flutter,Flutter 2.0: Build Modern Responsive Web & Mobile Apps,모든 수준,"25,000","₩79,000",14시간 주문형 동영상,"배울 내용
Build Web Apps with Flutter 2.0 & Cloud Firestore
Build Adaptive, Dynamic Web Apps with Flutter 2.0
Master Advanced Flutter API's like Providers & Routing
Compile and Build iOS and Android App Using the same Flutter Web App Codebase
Learn How to Use FirebaseAuth to Authenticate Web App Users
Cutting Edge Flutter 2.0 Web App, iOS, Android and Desktop App Development Tools",영어,https://www.udemy.com/course/flutter-build-modern-responsive-web-mobile-apps-desktop/
software-engineering,Professional Scrum with Kanban (PSK I),Professional Scrum with Kanban (PSK I) Certification Prep,모든 수준,"19,000","₩25,000",3시간 주문형 동영상,"배울 내용
About Professional Scrum with Kanban-I (PSK-I) Certification Exam
Understanding and applying the Scrum Framework
Scrum Events & Artifacts
Kanban Practices & Metrics
Integrating Scrum with Kanban
Impact of Kanban on Scrum Events",영어,https://www.udemy.com/course/professional-scrum-with-kanban-psk-i-certification-prep/
software-engineering,Azure Functions,Azure Functions Masterclass,모든 수준,"39,000","₩48,000",5시간 주문형 동영상,"배울 내용
Fundamental understanding of Azure Functions
Hands on knowledge of Azure Functions by implementing 7 real world use cases
Understand and use the concepts of triggers and bindings
Learn to develop and test Azure Functions in-portal
Develop, debug and test Azure Functions locally and deploy to Azure using Visual Studio Code
Monitor the performance and cost of running functions
And much more…",영어,https://www.udemy.com/course/azure-functions-masterclass/
software-engineering,Generic Programming,Code organization and readability for the self-taught coder,초급자,"17,000","₩48,000",3.5시간 주문형 동영상,"배울 내용
apply a systematic approach to properly start any mobile, web or desktop software project
organize the flow of any program
organize projects' folders' structure, files names, and code
code high quality, readable and maintainable code
properly name variables and write good code comments
simplify their conditional structures
create good functions and classes",영어,https://www.udemy.com/course/self-taught-coder-learns-code-organization-and-readability/
software-engineering,Akka,Akka Remoting and Clustering with Scala | Rock the JVM,전문가,"48,000","₩59,000",7시간 주문형 동영상,"배울 내용
Advanced Akka with remote actors
Distributed systems with Akka Cluster
Advanced clustering with Cluster Singleton and Cluster Sharding",영어,https://www.udemy.com/course/akka-remoting-clustering/
software-engineering,Web Development,Node js with Test Driven Development,모든 수준,"59,000","₩69,000",22시간 주문형 동영상,"배울 내용
Practice Test Driven Development in a real project from beginning to the end
Learn the test runner, Jest and understand how to structure test modules
Create a fully functional application with Express js
Learn how to build a RestFul API
Make your application configurable to work in different environments
Make your application aware of user locale, and support internationalization, i18n
Use Sequelize to connect the application to RDBMS like PostgreSQL and handle all database related operations
Secure your application with common practices. Basic authentication, JWT and your custom token implementation
Use javascript on server side with Node js
Deploy the application to a VM in cloud
더 보기",영어,https://www.udemy.com/course/test-driven-development-with-nodejs/
software-engineering,C# (programming language),Introduction to Concurrency in C# - Async and Paralellism,초급자,"17,000","₩59,000",5시간 주문형 동영상,"배울 내용
Use asynchronous programming in C#
Improve the speed of your programs with parallelism
Patterns and antipatterns of asynchronous programming and parallelism",영어,https://www.udemy.com/course/introduction-to-concurrency-in-c-async-and-paralellism/
software-engineering,Coding Interview,50 popular coding interview problems,중급자,"17,000","₩79,000",8시간 주문형 동영상,"배울 내용
How to solve coding interview problems
How to use recursion, dynamic programming, memoization, divide and conquer, backtracking...
How to solve problems related to various data structures",영어,https://www.udemy.com/course/50-problems/
software-engineering,Multithreading,"Java Multithreading - Concurrency, Parallelism & Performance",모든 수준,"17,000","₩23,000",5시간 주문형 동영상,"배울 내용
Multithreading :)
Memory Management in Multithreading Programs
Monitor/Mutex and how to work with it
Build well designed & correct multithreaded applications in Java, with confidence
How to create Java Multithreading Apps
How Thread Scheduler works in Java
What is Race Condition and how to avoid it
Concurrent Programming
Deadlocks & Livelocks and how to avoid them
Executor Services in JDK
Lock API in JDK
Learn to write Asynchronous/Parallel Programming code using Functional Style APIs
더 보기",영어,https://www.udemy.com/course/multithreading-learnit/
software-engineering,CI/CD,Master CI/CD for Android Developers,모든 수준,"17,000","₩49,000",7시간 주문형 동영상,"배울 내용
Apply complete CI/CD flows in their app development process.
Use GitHub to trigger code checks and app distribution to users.
Use App Center to automate checks and protect important branches.
Leverage App Center to automatically create builds on every merge.
Automate the distribution of a new build to beta testers.
A full list of other features are on this page.",영어,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-android-developers/
